;Ano;Turno;Localidade;Cargo;Nº;Candidato;Nome Urna;Partido / Coligação;Votação;Situação
;2016;1º Turno;PATOS;Vereador;11374;FRANCISCO WEVERTON DA;WEVERTON;PP / CHAPÃO PROGRESSISTA;106;Suplente
;2016;1º Turno;PATOS;Vereador;19218;EDILSON GOMES BEZERRA;EDILSON PAÊTA;PTN / PATOS MERECE A VERDADE;103;Suplente
;2016;1º Turno;PATOS;Vereador;36789;JURANDY ARAÚJO DA VEIGA;JURANDY DE;PTC / PATOS TEM JEITO 1;101;Suplente
;2016;1º Turno;PATOS;Vereador;19130;FRANCIRLANDIA ARAÚJO;ANINHA DA;PTN / PATOS MERECE A VERDADE;100;Suplente
;2016;1º Turno;PATOS;Vereador;11234;FRANCISCO DE ASSIS PAULO DE;CHICO MAGO;PP / CHAPÃO PROGRESSISTA;100;Suplente
;2016;1º Turno;PATOS;Vereador;11888;CARLITO PEREIRA DA COSTA;NEGO LITO;PP / CHAPÃO PROGRESSISTA;100;Suplente
;2016;1º Turno;PATOS;Vereador;45462;DINAMÉRICO SÉRGIO MARINHO;ZACARIAS;PSDB / PATOS TEM JEITO 2;97;Suplente
;2016;1º Turno;PATOS;Vereador;33000;MANOEL PAULINO DA SILVA;MESSIAS DAS;PMN / PATOS MERECE A VERDADE;97;Suplente
;2016;1º Turno;PATOS;Vereador;15555;JOSEFA DA COSTA;PROFESSORA;PMDB / PRA FRENTE COM PATOS;95;Suplente
;2016;1º Turno;PATOS;Vereador;43777;BIANK DE ALMEIDA BEZERRA;BIANK ALMEIDA;PV / CHAPÃO;95;Suplente
;2016;1º Turno;PATOS;Vereador;45221;MIGUEL SALVINO NETO;MIGUEL SALVINO;PSDB / PATOS TEM JEITO 2;94;Suplente
;2016;1º Turno;PATOS;Vereador;45195;MARIA ALEXSANDRA DE;ALEXSANDRA;PSDB / PATOS TEM JEITO 2;93;Suplente
;2016;1º Turno;PATOS;Vereador;45325;JOSICLEIDE DE MESQUITA;JOSICLEIDE SOUSA;PSDB / PATOS TEM JEITO 2;92;Suplente
;2016;1º Turno;PATOS;Vereador;20333;MARLÊNE DE ALMEIDA FARIAS;MADAME LUANA;PSC / PATOS TEM JEITO 1;89;Suplente
;2016;1º Turno;PATOS;Vereador;13789;JOÃO DE LIMA FILHO;JOÃO DE LIMA;PT / PATOS PARA VENCER E CRESCER;88;Não eleito
;2016;1º Turno;PATOS;Vereador;11777;ANTONIO ARAUJO DE OLIVEIRA;LÓ DE OTACILIO;PP / CHAPÃO PROGRESSISTA;88;Suplente
;2016;1º Turno;PATOS;Vereador;28224;WILAME HONORIO DE SOUZA;WILLAME;PRTB / CHAPÃO;87;Suplente
;2016;1º Turno;PATOS;Vereador;20555;AURICÉIA DE LIMA FERREIRA;CÉLIA LIMA;PSC / PATOS TEM JEITO 1;86;Suplente
;2016;1º Turno;PATOS;Vereador;11007;MARLUCE DA SILVA SIMÃO;NENÊ DO HOSPITAL;PP / CHAPÃO PROGRESSISTA;85;Suplente
;2016;1º Turno;PATOS;Vereador;33123;SELMA MARIA DA NÓBREGA;LOLÓ BRAZ;PMN / PATOS MERECE A VERDADE;84;Suplente
;2016;1º Turno;PATOS;Vereador;43444;CAMILA MARIA FERREIRA;CAMILA QUEIRÓZ;PV / CHAPÃO;84;Suplente
;2016;1º Turno;PATOS;Vereador;45220;LÚCIO FRAZÃO MOTA;LÚCIO FRAZÃO;PSDB / PATOS TEM JEITO 2;83;Suplente
;2016;1º Turno;PATOS;Vereador;45345;LÚCIA DE FÁTIMA DA NÓBREGA;LÚCIA MORAIS;PSDB / PATOS TEM JEITO 2;81;Suplente
;2016;1º Turno;PATOS;Vereador;20222;FRANCISCO DOS SANTOS;SANCIL;PSC / PATOS TEM JEITO 1;81;Suplente
;2016;1º Turno;PATOS;Vereador;43555;RANYERY MAZILLE DOS SANTOS;RANYERY DAS;PV / CHAPÃO;81;Suplente
;2016;1º Turno;PATOS;Vereador;50192;ALEXANDRE GALDINO DA;ALEXANDRE;PSOL;78;Não eleito
;2016;1º Turno;PATOS;Vereador;33333;JOANA DARC DA SILVA SOARES;JOANA DO;PMN / PATOS MERECE A VERDADE;76;Suplente
;2016;1º Turno;PATOS;Vereador;70124;PEDRO JORGE NUNES DA COSTA;PEDRO JORGE;PT do B / CHAPÃO;75;Suplente
;2016;1º Turno;PATOS;Vereador;45224;ODILON PAULO NETO;JATOBÁ;PSDB / PATOS TEM JEITO 2;74;Suplente
;2016;1º Turno;PATOS;Vereador;11300;EDNA DE FATIMA AIRES;MÃE EDNA;PP / CHAPÃO PROGRESSISTA;74;Suplente
;2016;1º Turno;PATOS;Vereador;11444;ROSENILDA NUNES FEITOSA;ROSE;PP / CHAPÃO PROGRESSISTA;72;Suplente
;2016;1º Turno;PATOS;Vereador;45451;ERIGERNALDO ALVES LEVINO;ERI ALVES;PSDB / PATOS TEM JEITO 2;71;Suplente
;2016;1º Turno;PATOS;Vereador;13000;MESSIAS FERREIRA MENDES;MESSIAS DE SEU;PT / PATOS PARA VENCER E CRESCER;70;Não eleito
;2016;1º Turno;PATOS;Vereador;11222;VALDELITA NOGUEIRA DE;PRETA BACANA;PP / CHAPÃO PROGRESSISTA;70;Suplente
;2016;1º Turno;PATOS;Vereador;20122;FERNANDO CARLOS BORJA DOS;FERNANDO BORJA;PSC / PATOS TEM JEITO 1;69;Suplente
;2016;1º Turno;PATOS;Vereador;23456;RÔMULO XAVIER DE SOUSA;RÔMULO XAVIER;PPS / PATOS TEM JEITO 1;69;Suplente
;2016;1º Turno;PATOS;Vereador;11666;JOSE WILLAMES NUNES MENDES;SARGENTO MENDES;PP / CHAPÃO PROGRESSISTA;68;Suplente
;2016;1º Turno;PATOS;Vereador;33221;MARIA DO CARMO DA;CARMINHA;PMN / PATOS MERECE A VERDADE;67;Suplente
;2016;1º Turno;PATOS;Vereador;11224;EDUARDO FERREIRA DE ARAUJO;SHEYLA MASSARARA;PP / CHAPÃO PROGRESSISTA;65;Suplente
;2016;1º Turno;PATOS;Vereador;45234;FRANCISCA DE PAULA NUNES;TIQUINHA;PSDB / PATOS TEM JEITO 2;64;Suplente
;2016;1º Turno;PATOS;Vereador;43000;MIRONILDO ALMEIDA DE;MIRONILDO;PV / CHAPÃO;63;Suplente
;2016;1º Turno;PATOS;Vereador;19888;JOSÉ DE ARAÚJO FARIAS;ZÉ PRETO;PTN / PATOS MERECE A VERDADE;63;Suplente
;2016;1º Turno;PATOS;Vereador;18888;RAFAEL CHATEAUBRIAND DE;RAFA;REDE;62;Não eleito
;2016;1º Turno;PATOS;Vereador;28015;TACIANO ARAUJO DA NOBREGA;TACIANO;PRTB / CHAPÃO;59;Suplente
;2016;1º Turno;PATOS;Vereador;23123;MARIA NILMA DE ARAÚJO;MARIA NILMA;PPS / PATOS TEM JEITO 1;56;Suplente
;2016;1º Turno;PATOS;Vereador;13456;LUCILA CLEMENTE DOS SANTOS;LUCILA CLEMENTE;PT / PATOS PARA VENCER E CRESCER;54;Não eleito
;2016;1º Turno;PATOS;Vereador;11115;LUCICLEIDE MARIA DOS;LU CORDEIRO;PP / CHAPÃO PROGRESSISTA;51;Suplente
;2016;1º Turno;PATOS;Vereador;11221;SILVIO DIAS SOARES;SILVIO SOARES;PP / CHAPÃO PROGRESSISTA;51;Suplente
;2016;1º Turno;PATOS;Vereador;45120;FRANCISCA DA SILVA MOURA;PRETINHA;PSDB / PATOS TEM JEITO 2;50;Suplente
;2016;1º Turno;PATOS;Vereador;12000;ISSAC APRIGIO DOS SANTOS;ISSAC APRIGIO;PDT / CHAPÃO PROGRESSISTA;47;Suplente
;2016;1º Turno;PATOS;Vereador;20567;GERALDO PEDRO DA SILVA;GERALDO ARTESÃO;PSC / PATOS TEM JEITO 1;47;Suplente
;2016;1º Turno;PATOS;Vereador;40111;EDILEUDO BATISTA LEITE;LEUDO BATISTA;PSB / PRA FRENTE COM PATOS;46;Suplente
;2016;1º Turno;PATOS;Vereador;19666;MARIA DA GUIA DA SILVA;LIA CABELEIREIRA;PTN / PATOS MERECE A VERDADE;43;Suplente
;2016;1º Turno;PATOS;Vereador;11122;JOÃO NETO FERREIRA DE;JOÃO NETO;PP / CHAPÃO PROGRESSISTA;43;Suplente
;2016;1º Turno;PATOS;Vereador;43222;MICHELINE ELIANE COSTA SILVA;MICHELINE;PV / CHAPÃO;39;Suplente
;2016;1º Turno;PATOS;Vereador;33482;JOSENILDA ALVES DE OLIVEIRA;IRMÃ DINHA;PMN / PATOS MERECE A VERDADE;38;Suplente
;2016;1º Turno;PATOS;Vereador;13513;NILSON NUNES DE MEDEIROS;NILSON NUNES;PT / PATOS PARA VENCER E CRESCER;38;Não eleito
;2016;1º Turno;PATOS;Vereador;28444;SILEIDE GOMES DE SOUSA;SILEIDE;PRTB / CHAPÃO;37;Suplente
;2016;1º Turno;PATOS;Vereador;11333;SILVAN FIRMINO COSTA;SILVAN FIRMINO;PP / CHAPÃO PROGRESSISTA;37;Suplente
;2016;1º Turno;PATOS;Vereador;40777;ROBSON PEREIRA DE OLIVEIRA;TIO ROBSON;PSB / PRA FRENTE COM PATOS;36;Suplente
;2016;1º Turno;PATOS;Vereador;45625;GISIANE CRISTINA BRANDÃO DE;GISA BRANDÃO;PSDB / PATOS TEM JEITO 2;35;Suplente
;2016;1º Turno;PATOS;Vereador;50333;DANIEL DIAS DE OLIVEIRA;DANIEL PINTOR;PSOL;34;Não eleito
;2016;1º Turno;PATOS;Vereador;70444;JOÃO BOSCO GOMES;NEGO BOSCO;PT do B / CHAPÃO;33;Suplente
;2016;1º Turno;PATOS;Vereador;33445;BRENDA FÉLIX FERNANDES;BRENDA;PMN / PATOS MERECE A VERDADE;33;Suplente
;2016;1º Turno;PATOS;Vereador;19033;AURENISSE DE MEDEIROS;AURENISSE NUNES;PTN / PATOS MERECE A VERDADE;31;Suplente
;2016;1º Turno;PATOS;Vereador;13222;JOSE ROBERTO DE MARIA;ZÉ ROBERTO;PT / PATOS PARA VENCER E CRESCER;29;Não eleito
;2016;1º Turno;PATOS;Vereador;20345;FRANCISCO RODOLFO DA SILVA;RODOLFO;PSC / PATOS TEM JEITO 1;28;Suplente
;2016;1º Turno;PATOS;Vereador;36123;HERINALDO CRISPIM DE SOUSA;HERINALDO;PTC / PATOS TEM JEITO 1;28;Suplente
;2016;1º Turno;PATOS;Vereador;11131;ADRIANA ANDREA DA SILVA;ADRIANA;PP / CHAPÃO PROGRESSISTA;28;Suplente
;2016;1º Turno;PATOS;Vereador;13123;ANNE MYCHELLE DANTAS;MYCHELLE;PT / PATOS PARA VENCER E CRESCER;27;Não eleito
;2016;1º Turno;PATOS;Vereador;45110;RICARDO PONTES WANDERLEY;RICARDO;PSDB / PATOS TEM JEITO 2;25;Suplente
;2016;1º Turno;PATOS;Vereador;23222;CATARINA MORAIS DE OLIVEIRA;CATARINA;PPS / PATOS TEM JEITO 1;24;Suplente
;2016;1º Turno;PATOS;Vereador;13130;MARIA JOSILENE DE ARAUJO;LENINHA;PT / PATOS PARA VENCER E CRESCER;24;Não eleito
;2016;1º Turno;PATOS;Vereador;45200;DJANIRA GOMES DE JESUS;DJANIRA GOMES;PSDB / PATOS TEM JEITO 2;24;Suplente
;2016;1º Turno;PATOS;Vereador;11223;ALBANETE MARIA ALVES;ALBANETE;PP / CHAPÃO PROGRESSISTA;21;Suplente
;2016;1º Turno;PATOS;Vereador;13148;IRAN MEDEIROS DA NOBREGA;IRAN CORROZIN;PT / PATOS PARA VENCER E CRESCER;20;Não eleito
;2016;1º Turno;PATOS;Vereador;43135;PEDRO ANDRADE NETO;SEU PEDRO DA;PV / CHAPÃO;19;Suplente
;2016;1º Turno;PATOS;Vereador;45112;MARIA BETÂNIA DE MACÊDO;GALEGA DE JOÃO;PSDB / PATOS TEM JEITO 2;18;Suplente
;2016;1º Turno;PATOS;Vereador;19099;FABIANA SALVIANO GOMES;FABIANA SALVIANO;PTN / PATOS MERECE A VERDADE;17;Suplente
;2016;1º Turno;PATOS;Vereador;11999;JOSILETE TRINDADE COSTA;JOSILETE;PP / CHAPÃO PROGRESSISTA;17;Suplente
;2016;1º Turno;PATOS;Vereador;13163;CICERO GOMES NUNES;PROFESSOR CICERO;PT / PATOS PARA VENCER E CRESCER;15;Não eleito
;2016;1º Turno;PATOS;Vereador;45675;FRANCISCO DINIZ DOS SANTOS;FRANCISCO DINIZ;PSDB / PATOS TEM JEITO 2;15;Suplente
;2016;1º Turno;PATOS;Vereador;45550;FABIANO RAMOS DE SOUSA;FABIANO;PSDB / PATOS TEM JEITO 2;11;Suplente
;2016;1º Turno;PATOS;Vereador;20007;LAURA CRYS MOURA MENDES;LAURA;PSC / PATOS TEM JEITO 1;8;Suplente
;2016;1º Turno;PATOS;Vereador;20669;FRANCISCA ROBERTA DA SILVA;ROBERTA;PSC / PATOS TEM JEITO 1;7;Suplente
;2016;1º Turno;PATOS;Vereador;50999;EDILMA MARIA DA SILVA VILAR;EDILMA MARIA;PSOL;7;Não eleito
;2016;1º Turno;PATOS;Vereador;25123;GENI NÓBREGA DE LIMA;GENI NÓBREGA;DEM / PATOS TEM JEITO 1;6;Suplente
;2016;1º Turno;PATOS;Vereador;18000;ILUSKHANNEY GOMES DE;ILUSKA NÓBREGA;REDE;5;Não eleito
;2016;1º Turno;PATOS;Vereador;13023;YOMA PINHEIRO BARBOSA DE;YOMA PINHEIRO;PT / PATOS PARA VENCER E CRESCER;4;Não eleito
;2016;1º Turno;PATOS;Vereador;20478;MARIA DAS DORES DIONÍSIO DE;DIINHA;PSC / PATOS TEM JEITO 1;3;Suplente
;2016;1º Turno;PATOS;Vereador;27000;DJAIR MEDEIROS DOS SANTOS;DJAIR MEDEIROS;PSDC / CHAPÃO PROGRESSISTA;2;Suplente
;2016;1º Turno;PATOS;Vereador;70789;IVANILDA MEDEIROS TARGINO;IVANILDA DE NEGO;PT do B / CHAPÃO;2;Suplente
;2016;1º Turno;PATOS;Vereador;43431;SILENE DA SILVA NOBREGA;SILENI;PV / CHAPÃO;1;Suplente
;2016;1º Turno;PATOS;Vereador;70015;SAYONARA DA SILVA JACOME;SAYONARA JACOME;PT do B / CHAPÃO;1;Suplente
;2016;1º Turno;PATOS;Vereador;77123;VERA LÚCIA BARBOSA;VERA LÚCIA;SD / PATOS TEM JEITO 2;0;Suplente
;2016;1º Turno;PATOS;Vereador;45300;CELIANE LAURENTINO MARTINS;CÉLIA;PSDB / PATOS TEM JEITO 2;0;Suplente
;2016;1º Turno;PATOS;Vereador;20789;GILSON DELFINO DA SILVA;GILSON DE;PSC / PATOS TEM JEITO 1;0;Suplente
;2016;1º Turno;PATOS;Vereador;50221;TELMA MARIA EMILIANO DA;TELMA MARIA;PSOL;0;Não eleito
;2016;1º Turno;PATOS;Vereador;40456;SAMIRA BARBOSA DE;SAMIRA MEDEIROS;PSB / PRA FRENTE COM PATOS;0;Suplente
;2016;1º Turno;PATOS;Vereador;70070;GERTRUDES OLIVEIRA DE;GERTRUDES DAS;PT do B / CHAPÃO;0;Suplente
;2016;1º Turno;PATOS;Vereador;45000;IGOR MATEUS DE MEDEIROS;IGOR MEDEIROS;PSDB / PATOS TEM JEITO 2;0;Suplente
;2016;1º Turno;PATOS;Vereador;45240;LINDINALVA GALDINO PEREIRA;LINDINALVA;PSDB / PATOS TEM JEITO 2;0;Suplente
;2016;1º Turno;PAULISTA;Prefeito;22;VALMAR ARRUDA DE OLIVEIRA;VALMAR;PR / UNIDOS POR PAULISTA;4697;Eleito
;2016;1º Turno;PAULISTA;Prefeito;70;ABINETE VIEIRA DE ALMEIDA;DR ABINETE;PT do B / UNIDOS PARA MUDAR PAULISTA;3660;Não eleito
;2016;1º Turno;PAULISTA;Vereador;25555;AVELINO NOGUEIRA DA SILVA;AVELINO;DEM / UNIDOS POR PAULISTA I;847;Eleito por QP
;2016;1º Turno;PAULISTA;Vereador;14714;MARIA NEUMA DANTAS;NEUMINHA;PTB / UNIDOS POR PAULISTA I;814;Eleito por QP
;2016;1º Turno;PAULISTA;Vereador;22789;JOSEFINA SALDANHA VERAS;FINOCA;PR / UNIDOS POR PAULISTA I;748;Eleito por QP
;2016;1º Turno;PAULISTA;Vereador;70111;FRANCISCO DE ASSIS PEREIRA;AMARAL;PT do B / UNIDOS PARA MUDAR PAULISTA;723;Eleito por QP
;2016;1º Turno;PAULISTA;Vereador;14777;SONIA MARIA DE LIMA;SONIA;PTB / UNIDOS POR PAULISTA I;668;Eleito por QP
;2016;1º Turno;PAULISTA;Vereador;70123;POSSIDONIO FERNANDES DE;POSSIDONIO;PT do B / UNIDOS PARA MUDAR PAULISTA;659;Eleito por QP
;2016;1º Turno;PAULISTA;Vereador;70333;JOSÉ HUMBERTO NUNES FILHO;BETINHO SABINIANO;PT do B / UNIDOS PARA MUDAR PAULISTA;592;Eleito por QP
;2016;1º Turno;PAULISTA;Vereador;14444;FLÁVIO MENDES DE LUCENA;FLAVIO REDEIRO;PTB / UNIDOS POR PAULISTA I;585;Eleito por QP
;2016;1º Turno;PAULISTA;Vereador;70603;CÍCERO ALVES MATIAS;CÍCERO DE ADEMAR;PT do B / UNIDOS PARA MUDAR PAULISTA;544;Eleito por 
;2016;1º Turno;PAULISTA;Vereador;70222;JOAO BOSCO DE SOUSA;JOÃO BOSCO;PT do B / UNIDOS PARA MUDAR PAULISTA;511;Suplente
;2016;1º Turno;PAULISTA;Vereador;14114;OTACILIO JOSÉ DE FREITAS;OTACILIO;PTB / UNIDOS POR PAULISTA I;506;Suplente
;2016;1º Turno;PAULISTA;Vereador;14000;CLEDENILSON MONTEIRO DE;HOMINHO;PTB / UNIDOS POR PAULISTA I;451;Suplente
;2016;1º Turno;PAULISTA;Vereador;70000;LINDOMARQUE DA SILVA;GUINÉ REDEIRO;PT do B / UNIDOS PARA MUDAR PAULISTA;279;Suplente
;2016;1º Turno;PAULISTA;Vereador;45555;ZILNARA ALVES GALVÃO DA;ZILNARA DE GENI;PSDB / UNIDOS PARA MUDAR PAULISTA;9;Suplente
;2016;1º Turno;PAULISTA;Vereador;70100;VALQUIRIA DUTRA DE FRANÇA;VALQUÍRIA DUTRA;PT do B / UNIDOS PARA MUDAR PAULISTA;1;Suplente
;2016;1º Turno;PAULISTA;Vereador;12456;MARGARIDA DANTAS DE;MARGARIDA;PDT / UNIDOS PARA MUDAR PAULISTA;1;Suplente
;2016;1º Turno;PEDRA BRANCA;Prefeito;22;ALLAN FELIPHE BASTOS DE;ALLAN BASTOS;PR / O PROGRESSO CONTINUA;1959;Eleito
;2016;1º Turno;PEDRA BRANCA;Prefeito;14;JOSÉ ANCHIETA NOIA;ANCHIETA NOIA;PTB / POR AMOR A PEDRA BRANCA;1253;Não eleito
;2016;1º Turno;PEDRA BRANCA;Vereador;22123;MARCOS NAZARIO DA SILVA;MARCOS NAZARIO;PR / O PROGRESSO CONTINUA;430;Eleito por QP
;2016;1º Turno;PEDRA BRANCA;Vereador;31780;UBIRATHAN FLORENTINO;UBIRATHAN;PHS / O PROGRESSO CONTINUA;400;Eleito por QP
;2016;1º Turno;PEDRA BRANCA;Vereador;45555;GEUDIANO DE SOUSA;GEUDO;PSDB / POR AMOR A PEDRA BRANCA;300;Eleito por QP
;2016;1º Turno;PEDRA BRANCA;Vereador;22222;EDMILSON FELIX DE OLIVEIRA;GALEGO FELIX;PR / O PROGRESSO CONTINUA;229;Eleito por QP
;2016;1º Turno;PEDRA BRANCA;Vereador;15555;DAMIAO ROMAO LOPES DA;DAMIAO ROMAO;PMDB / O PROGRESSO CONTINUA;228;Eleito por QP
;2016;1º Turno;PEDRA BRANCA;Vereador;22456;ARDSON HERBETE FLORENTINO;ARDIM;PR / O PROGRESSO CONTINUA;222;Eleito por QP
;2016;1º Turno;PEDRA BRANCA;Vereador;65555;ROBERTO RODRIGUES DA SILVA;BETO RODRIGUES;PC do B / POR AMOR A PEDRA BRANCA;193;Eleito por QP
;2016;1º Turno;PEDRA BRANCA;Vereador;90777;JAILDO TEOTONIO DE SOUSA;JAILDO;PROS / O PROGRESSO CONTINUA;179;Eleito por QP
;2016;1º Turno;PEDRA BRANCA;Vereador;90999;JOSE DANTAS DA SILVA;ZE DANTAS;PROS / O PROGRESSO CONTINUA;178;Eleito por 
;2016;1º Turno;PEDRA BRANCA;Vereador;45245;EDVANILDO PAZ DE SOUSA;EDVANILDO PAZ;PSDB / POR AMOR A PEDRA BRANCA;146;Suplente
;2016;1º Turno;PEDRA BRANCA;Vereador;90111;ROMULO OLIVEIRA TEOTONIO;ROMULO;PROS / O PROGRESSO CONTINUA;128;Suplente
;2016;1º Turno;PEDRA BRANCA;Vereador;14444;EDMILSON DE SOUSA;EDMILSON DE;PTB / POR AMOR A PEDRA BRANCA;122;Suplente
;2016;1º Turno;PEDRA BRANCA;Vereador;45678;SILVESTRA GOMES DE;SILVESTRA;PSDB / POR AMOR A PEDRA BRANCA;95;Suplente
;2016;1º Turno;PEDRA BRANCA;Vereador;40000;CARLOS JUVITO DE SOUZA;CARLOS DE JOSELY;PSB / O PROGRESSO CONTINUA;94;Suplente
;2016;1º Turno;PEDRA BRANCA;Vereador;13333;ANTONIO DANTAS LOPES FILHO;ANTONIO DANTAS;PT / O PROGRESSO CONTINUA;81;Suplente
;2016;1º Turno;PEDRA BRANCA;Vereador;22555;SIMONY FERREIRA DA SILVA;SIMONY FERREIRA;PR / O PROGRESSO CONTINUA;38;Suplente
;2016;1º Turno;PEDRA BRANCA;Vereador;90000;FRANCISCO GENETON DE;GENETON TEACH;PROS / O PROGRESSO CONTINUA;24;Suplente
;2016;1º Turno;PEDRA BRANCA;Vereador;51111;JOSE CLAUDIANO DE SOUZA;IRMAO CLAUDIANO;PEN / O PROGRESSO CONTINUA;8;Suplente
;2016;1º Turno;PEDRA BRANCA;Vereador;45666;GERALDO VIGÓ LEITE;GERALDO VIGÓ;PSDB / POR AMOR A PEDRA BRANCA;5;Suplente
;2016;1º Turno;PEDRA BRANCA;Vereador;22000;TAMARA FERREIRA DA SILVA;TAMARA;PR / O PROGRESSO CONTINUA;2;Suplente
;2016;1º Turno;PEDRA BRANCA;Vereador;22111;MARCIA MICHELLE LUCAS;MARCIA MICHELLE;PR / O PROGRESSO CONTINUA;2;Suplente
;2016;1º Turno;PEDRA BRANCA;Vereador;14000;LÍLIA CARLA ALVES SILVA;LÍLIA;PTB / POR AMOR A PEDRA BRANCA;1;Suplente
;2016;1º Turno;PEDRA BRANCA;Vereador;15456;ROSILEIDY DA SILVA;LEIDINHA;PMDB / O PROGRESSO CONTINUA;0;Suplente
;2016;1º Turno;PEDRA BRANCA;Vereador;22333;MARIA DO SOCORRO BASTOS;CORRINHA BASTOS;PR / O PROGRESSO CONTINUA;0;Suplente
;2016;1º Turno;PEDRA BRANCA;Vereador;14712;DAMIÃO JARIO DE ARAUJO;DAMIÃO PRIMO;PTB / POR AMOR A PEDRA BRANCA;0;Suplente
;2016;1º Turno;PEDRA BRANCA;Vereador;15000;ANA MARIA TEOTONIO PIRES;TAIA;PMDB / O PROGRESSO CONTINUA;0;Suplente
;2016;1º Turno;PEDRA BRANCA;Vereador;65000;ANA PAULA RODRIGUES DE;ANA PAULA;PC do B / POR AMOR A PEDRA BRANCA;0;Suplente
;2016;1º Turno;PEDRA LAVRADA;Prefeito;55;JARBAS DE MELO AZEVEDO;JARBAS MELO;"PSD / ""UNIDOS PELA MUDANÇA""";2267;Eleito
;2016;1º Turno;PEDRA LAVRADA;Prefeito;25;JOSE ANTONIO VASCONCELOS;TOTA GUEDES;DEM / PEDRA LAVRADA MEU AMOR, PEDRA LAVRADA MINHA PAIXÃO;2101;Não eleito

;2016;1º Turno;PEDRA LAVRADA;Prefeito;15;RIGOBERTO RODRIGUES DE;RIGOBERTO JÚLIO;PMDB;629;Não eleito
;2016;1º Turno;PEDRA LAVRADA;Vereador;40456;AGENOR SABINO JUNIOR;JUNIOR DO SERROTE;PSB / PEDRA LAVRADA MEU AMOR, PEDRA LAVRADA MINHA PAIXÃO;410;Eleito por QP

;2016;1º Turno;PEDRA LAVRADA;Vereador;45123;GILBRAN RONDINELY SILVA;GILBRAN DE TINAN;"PSDB / ""UNIDOS PELA MUDANÇA""";392;Eleito por QP
;2016;1º Turno;PEDRA LAVRADA;Vereador;22222;HEMERSON MAERTON;NEGUINHO DO;PR / PEDRA LAVRADA MEU AMOR, PEDRA LAVRADA MINHA PAIXÃO;388;Eleito por QP

;2016;1º Turno;PEDRA LAVRADA;Vereador;25555;GURIATAN FERREIRA DANTAS;GURI;DEM / PEDRA LAVRADA MEU AMOR, PEDRA LAVRADA MINHA PAIXÃO;382;Eleito por QP

;2016;1º Turno;PEDRA LAVRADA;Vereador;40444;JOSE NIVALDO CLIDORIO;NIVALDO CLIDORIO;PSB / PEDRA LAVRADA MEU AMOR, PEDRA LAVRADA MINHA PAIXÃO;324;Eleito por QP

;2016;1º Turno;PEDRA LAVRADA;Vereador;55123;JOÃO MARCONI DA SILVA;MARCONI BURITI;"PSD / ""UNIDOS PELA MUDANÇA""";318;Eleito por QP
;2016;1º Turno;PEDRA LAVRADA;Vereador;40222;JOSÉ GILSON FERREIRA DOS;GILSON FERREIRA;PSB / PEDRA LAVRADA MEU AMOR, PEDRA LAVRADA MINHA PAIXÃO;307;Eleito por QP

;2016;1º Turno;PEDRA LAVRADA;Vereador;25789;ARNOUD CORDEIRO COSTA;ARNOUD;DEM / PEDRA LAVRADA MEU AMOR, PEDRA LAVRADA MINHA PAIXÃO;259;Suplente

;2016;1º Turno;PEDRA LAVRADA;Vereador;13456;JANICLÉIA ANDRADE DE;CLEINHA SOLON;"PT / ""UNIDOS PELA MUDANÇA""";242;Eleito por QP
;2016;1º Turno;PEDRA LAVRADA;Vereador;45611;ERIVONALDO MACÊDO;NEGUINHO DE;"PSDB / ""UNIDOS PELA MUDANÇA""";238;Eleito por 
;2016;1º Turno;PEDRA LAVRADA;Vereador;22000;JOSE ROBERTO DE SOUSA;ZÉ DE ADEMÁRIO;PR / PEDRA LAVRADA MEU AMOR, PEDRA LAVRADA MINHA PAIXÃO;231;Suplente

;2016;1º Turno;PEDRA LAVRADA;Vereador;14123;JOILSON ROCHA AZEVEDO;JOJÓ MELO;"PTB / ""UNIDOS PELA MUDANÇA""";210;Suplente
;2016;1º Turno;PEDRA LAVRADA;Vereador;55000;WEVERTON MARQUES SOUTO;PINGUIM;"PSD / ""UNIDOS PELA MUDANÇA""";190;Suplente
;2016;1º Turno;PEDRA LAVRADA;Vereador;40000;JOSE JUNIO SOUTO DE OLIVEIRA;JUNIO COBIÇO;PSB / PEDRA LAVRADA MEU AMOR, PEDRA LAVRADA MINHA PAIXÃO;172;Suplente

;2016;1º Turno;PEDRA LAVRADA;Vereador;45789;JOSE CARLOS ARAUJO DE;DEDÉ DA;"PSDB / ""UNIDOS PELA MUDANÇA""";154;Suplente
;2016;1º Turno;PEDRA LAVRADA;Vereador;25123;MELQUESEDEQUE SOARES DE;MELK;DEM / PEDRA LAVRADA MEU AMOR, PEDRA LAVRADA MINHA PAIXÃO;154;Suplente

;2016;1º Turno;PEDRA LAVRADA;Vereador;55789;ADEMIR DOS SANTOS RAMOS;ADEMIR;"PSD / ""UNIDOS PELA MUDANÇA""";91;Suplente
;2016;1º Turno;PEDRA LAVRADA;Vereador;45555;JOSÉ DAGMAR ALVES;DAGMAR;"PSDB / ""UNIDOS PELA MUDANÇA""";81;Suplente
;2016;1º Turno;PEDRA LAVRADA;Vereador;22789;EVERALDO MENDES DA SILVA;KICA;PR / PEDRA LAVRADA MEU AMOR, PEDRA LAVRADA MINHA PAIXÃO;53;Suplente

