cd_Ugestora,dt_Ano,de_Ugestora,Eleito,classe,Candidato2016,DistanciaParaCapital,Media_Eleitores,nu_Contratos,nu_Dispensas,nu_Aditivo_Prazo,nu_Aditivo_Devolucao,nu_Aditivo_Valor,nu_Aditivos_Totais,nu_Convites,nu_Dispensas_Prop_Contratos,nu_Aditivo_Prazo_Prop_Contratos,nu_Aditivo_Devolucao_Prop_Contratos,nu_Aditivo_Valor_Prop_Contratos,nu_Aditivos_Totais_Prop_Contratos,nu_Convites_Prop_Contratos,nu_Contratos_Prop_Eleitores,nu_Dispensas_Prop_Eleitores,nu_Aditivo_Prazo_Prop_Eleitores,nu_Aditivo_Devolucao_Prop_Eleitores,nu_Aditivo_Valor_Prop_Eleitores,nu_Aditivos_Totais_Prop_Eleitores,nu_Convites_Prop_Eleitores
201001,2009,AGUA BRANCA,AROUDO FIRMINO BATISTA,NAO IRREGULAR,FALSE,373,6540,509,13,2,0,5,7,111,0.0255402750491159,0.00392927308447937,0,0.00982318271119843,0.0137524557956778,0.218074656188605,0.07782874617737,0.00198776758409786,0.000305810397553517,0,0.000764525993883792,0.00107033639143731,0.0169724770642202
201001,2013,AGUA BRANCA,TARCISIO ALVES FIRMINO,NAO IRREGULAR,FALSE,373,6540,447,16,60,1,65,126,24,0.0357941834451902,0.134228187919463,0.00223713646532438,0.145413870246085,0.281879194630872,0.0536912751677852,0.068348623853211,0.00244648318042813,0.00917431192660551,0.000152905198776758,0.0099388379204893,0.0192660550458716,0.0036697247706422
201002,2009,AGUIAR,MANOEL BATISTA GUEDES FILHO,NAO IRREGULAR,FALSE,435,4208,421,1,2,0,6,8,70,0.00237529691211401,0.00475059382422803,0,0.0142517814726841,0.0190023752969121,0.166270783847981,0.10004752851711,0.000237642585551331,0.000475285171102662,0,0.00142585551330798,0.00190114068441065,0.0166349809885932
201002,2013,AGUIAR,MANOEL BATISTA GUEDES FILHO,NAO IRREGULAR,FALSE,435,4208,317,5,68,0,73,141,3,0.0157728706624606,0.214511041009464,0,0.230283911671924,0.444794952681388,0.00946372239747634,0.0753326996197719,0.00118821292775665,0.0161596958174905,0,0.0173479087452471,0.0335076045627376,0.000712927756653992
201003,2009,ALAGOA GRANDE,JOAO BOSCO CARNEIRO JUNIOR,NAO IRREGULAR,FALSE,118,22070,198,11,0,0,0,0,49,0.0555555555555556,0,0,0,0,0.247474747474747,0.00897145446307204,0.000498414136837336,0,0,0,0,0.00222020842772995
201003,2013,ALAGOA GRANDE,HILDON REGIS NAVARRO FILHO,NAO IRREGULAR,FALSE,118,22070,318,19,16,0,23,39,14,0.059748427672956,0.050314465408805,0,0.0723270440251572,0.122641509433962,0.0440251572327044,0.0144086995922066,0.000860897145446307,0.000724966017217943,0,0.00104213864975079,0.00176710466696874,0.0006343452650657
201004,2009,ALAGOA NOVA,KLEBER HERCULANO DE MORAES,NAO IRREGULAR,FALSE,160,14568,742,24,5,0,21,26,504,0.032345013477089,0.00673854447439353,0,0.0283018867924528,0.0350404312668464,0.679245283018868,0.0509335529928611,0.00164744645799012,0.000343218012081274,0,0.00144151565074135,0.00178473366282262,0.0345963756177924
201004,2013,ALAGOA NOVA,KLEBER HERCULANO DE MORAES,NAO IRREGULAR,FALSE,160,14568,212,3,2,0,5,7,65,0.0141509433962264,0.00943396226415094,0,0.0235849056603774,0.0330188679245283,0.306603773584906,0.014552443712246,0.000205930807248764,0.00013728720483251,0,0.000343218012081274,0.000480505216913784,0.00446183415705656
201005,2009,ALAGOINHA,ALCIONE MARACAJA DE MORAIS BELTRAO,NAO IRREGULAR,FALSE,105,10123,292,7,0,0,0,0,106,0.023972602739726,0,0,0,0,0.363013698630137,0.0288452039909118,0.000691494616220488,0,0,0,0,0.0104712041884817
201005,2013,ALAGOINHA,ALCIONE MARACAJA DE MORAIS BELTRAO,NAO IRREGULAR,FALSE,105,10123,282,8,10,0,18,28,36,0.0283687943262411,0.0354609929078014,0,0.0638297872340425,0.099290780141844,0.127659574468085,0.0278573545391682,0.000790279561394843,0.000987849451743554,0,0.0017781290131384,0.00276597846488195,0.0035562580262768
201006,2009,ALCANTIL,JOSE MILTON RODRIGUES,NAO IRREGULAR,FALSE,202,4059,142,6,3,0,13,16,68,0.0422535211267606,0.0211267605633803,0,0.0915492957746479,0.112676056338028,0.47887323943662,0.0349839862034984,0.00147819660014782,0.00073909830007391,0,0.00320275930032028,0.00394185760039419,0.0167528948016753
201006,2013,ALCANTIL,JOSE ADEMAR DE FARIAS,NAO IRREGULAR,TRUE,202,4059,179,12,20,0,20,40,20,0.0670391061452514,0.111731843575419,0,0.111731843575419,0.223463687150838,0.111731843575419,0.04409953190441,0.00295639320029564,0.00492732200049273,0,0.00492732200049273,0.00985464400098546,0.00492732200049273
201007,2009,ALGODAO DE JANDAIRA,ISAC RODRIGO ALVES,NAO IRREGULAR,FALSE,176,2343,437,14,0,0,0,0,232,0.0320366132723112,0,0,0,0,0.530892448512586,0.186513017498933,0.00597524541186513,0,0,0,0,0.0990183525394793
201007,2013,ALGODAO DE JANDAIRA,HUMBERTO DOS SANTOS,NAO IRREGULAR,FALSE,176,2343,88,25,1,0,1,2,27,0.284090909090909,0.0113636363636364,0,0.0113636363636364,0.0227272727272727,0.306818181818182,0.0375586854460094,0.0106700810926163,0.000426803243704652,0,0.000426803243704652,0.000853606487409304,0.0115236875800256
201008,2009,ALHANDRA,RENATO MENDES LEITE,IRREGULAR,TRUE,45.7,14123,1000,24,70,0,108,178,381,0.024,0.07,0,0.108,0.178,0.381,0.0708064858741061,0.00169935566097855,0.00495645401118743,0,0.00764710047440346,0.0126035544855909,0.0269772711180344
201008,2013,ALHANDRA,MARCELO RODRIGUES DA COSTA,NAO IRREGULAR,TRUE,45.7,14123,414,26,54,1,75,130,31,0.0628019323671498,0.130434782608696,0.00241545893719807,0.181159420289855,0.314009661835749,0.0748792270531401,0.0293138851518799,0.00184096863272676,0.00382355023720173,7.08064858741061e-05,0.00531048644055796,0.00920484316363379,0.00219500106209729
201009,2009,AMPARO,JOAO LUIS DE LACERDA JUNIOR,NAO IRREGULAR,FALSE,307,1904,56,1,0,0,0,0,29,0.0178571428571429,0,0,0,0,0.517857142857143,0.0294117647058824,0.000525210084033613,0,0,0,0,0.0152310924369748
201009,2013,AMPARO,JOSE ARNALDO DA SILVA,NAO IRREGULAR,TRUE,307,1904,46,1,5,1,16,22,6,0.0217391304347826,0.108695652173913,0.0217391304347826,0.347826086956522,0.478260869565217,0.130434782608696,0.0241596638655462,0.000525210084033613,0.00262605042016807,0.000525210084033613,0.00840336134453781,0.0115546218487395,0.00315126050420168
201010,2009,APARECIDA,DEUSIMAR PIRES FERREIRA,NAO IRREGULAR,FALSE,426,5846,514,27,41,0,52,93,51,0.0525291828793774,0.0797665369649805,0,0.101167315175097,0.180933852140078,0.0992217898832685,0.0879233664043791,0.00461854259322614,0.00701334245638043,0,0.00889497092028738,0.0159083133766678,0.00872391378720493
201010,2013,APARECIDA,JULIO CESAR QUEIROGA DE ARAUJO,NAO IRREGULAR,FALSE,426,5846,503,40,62,0,73,135,0,0.0795228628230616,0.123260437375746,0,0.145129224652087,0.268389662027833,0,0.0860417379404721,0.00684228532329798,0.0106055422511119,0,0.0124871707150188,0.0230927129661307,0
201011,2009,ARACAGI,ONILDO CAMARA FILHO,NAO IRREGULAR,FALSE,90.8,13831,501,23,2,0,9,11,189,0.0459081836327345,0.00399201596806387,0,0.0179640718562874,0.0219560878243513,0.377245508982036,0.0362229773696768,0.00166293109681151,0.000144602704070566,0,0.000650712168317548,0.000795314872388114,0.0136649555346685
201011,2013,ARACAGI,JOSE ALEXANDRINO PRIMO,NAO IRREGULAR,FALSE,90.8,13831,342,27,8,0,34,42,3,0.0789473684210526,0.0233918128654971,0,0.0994152046783626,0.12280701754386,0.0087719298245614,0.0247270623960668,0.00195213650495264,0.000578410816282264,0,0.00245824596919962,0.00303665678548189,0.000216904056105849
201012,2009,ARARA,JOSE ERNESTO DOS SANTOS SOBRINHO,NAO IRREGULAR,FALSE,163,8666,482,8,26,0,27,53,188,0.016597510373444,0.0539419087136929,0,0.0560165975103734,0.109958506224066,0.390041493775934,0.0556196630510039,0.000923147934456497,0.00300023078698361,0,0.00311562427879068,0.00611585506577429,0.0216939764597277
201012,2013,ARARA,ERALDO FERNANDES DE AZEVEDO,NAO IRREGULAR,FALSE,163,8666,307,49,26,1,35,62,11,0.159609120521173,0.0846905537459283,0.00325732899022801,0.11400651465798,0.201954397394137,0.0358306188925081,0.0354258019847681,0.00565428109854604,0.00300023078698361,0.000115393491807062,0.00403877221324717,0.00715439649203785,0.00126932840987768
201013,2009,ARARUNA,WILMA TARGINO MARANHAO,NAO IRREGULAR,FALSE,167,12832,400,3,23,0,41,64,162,0.0075,0.0575,0,0.1025,0.16,0.405,0.0311720698254364,0.000233790523690773,0.00179239401496259,0,0.00319513715710723,0.00498753117206983,0.0126246882793017
201013,2013,ARARUNA,WILMA TARGINO MARANHAO,NAO IRREGULAR,FALSE,167,12832,217,7,59,1,67,127,11,0.032258064516129,0.271889400921659,0.00460829493087558,0.308755760368664,0.585253456221198,0.0506912442396313,0.0169108478802993,0.000545511221945137,0.00459788029925187,7.7930174563591e-05,0.0052213216957606,0.00989713216957606,0.000857231920199501
201014,2009,AREIA,ELSON DA CUNHA LIMA FILHO,NAO IRREGULAR,FALSE,136,18170,804,9,38,0,91,129,251,0.0111940298507463,0.0472636815920398,0,0.11318407960199,0.16044776119403,0.312189054726368,0.0442487616951018,0.000495321959273528,0.00209135938359934,0,0.00500825536598789,0.00709961474958723,0.0138139790864062
201014,2013,AREIA,PAULO GOMES PEREIRA,NAO IRREGULAR,TRUE,136,18170,183,25,4,0,7,11,37,0.136612021857924,0.0218579234972678,0,0.0382513661202186,0.0601092896174863,0.202185792349727,0.0100715465052284,0.00137589433131536,0.000220143093010457,0,0.000385250412768299,0.000605393505778756,0.00203632361034673
201015,2009,AREIA DE BARAUNAS,VANDERLITA GUEDES PEREIRA,NAO IRREGULAR,FALSE,267,1748,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0005720823798627,0,0,0,0,0,0
201015,2013,AREIA DE BARAUNAS,VANDERLITA GUEDES PEREIRA,NAO IRREGULAR,FALSE,267,1748,92,11,11,0,12,23,1,0.119565217391304,0.119565217391304,0,0.130434782608696,0.25,0.0108695652173913,0.0526315789473684,0.0062929061784897,0.0062929061784897,0,0.0068649885583524,0.0131578947368421,0.0005720823798627
201016,2009,AREIAL,ADELSON GONCALVES BENJAMIN,NAO IRREGULAR,FALSE,166,5147,344,0,6,0,7,13,193,0,0.0174418604651163,0,0.0203488372093023,0.0377906976744186,0.561046511627907,0.0668350495434234,0,0.00116572760831552,0,0.00136001554303478,0.0025257431513503,0.037497571400816
201016,2013,AREIAL,CICERO PEDRO MEDA DE ALMEIDA,NAO IRREGULAR,TRUE,166,5147,231,19,15,3,35,53,33,0.0822510822510823,0.0649350649350649,0.012987012987013,0.151515151515152,0.229437229437229,0.142857142857143,0.0448805129201477,0.00369147075966582,0.00291431902078881,0.000582863804157762,0.00680007771517389,0.0102972605401205,0.00641150184573538
201017,2009,AROEIRAS,GILSEPPE DE OLIVEIRA SOUSA,NAO IRREGULAR,FALSE,149,14932,883,23,114,0,162,276,329,0.0260475651189128,0.129105322763307,0,0.183465458663647,0.312570781426954,0.372593431483579,0.0591347441735869,0.00154031609965175,0.00763461023305652,0,0.0108491829627645,0.0184837931958211,0.0220332172515403
201017,2013,AROEIRAS,MYLTON DOMINGUES DE AGUIAR MARQUES,NAO IRREGULAR,TRUE,149,14932,243,39,36,0,45,81,42,0.160493827160494,0.148148148148148,0,0.185185185185185,0.333333333333333,0.172839506172839,0.0162737744441468,0.00261184034288776,0.00241092954728101,0,0.00301366193410126,0.00542459148138227,0.00281275113849451
201018,2009,ASSUNCAO,LUIZ WALDVOGEL  DE OLIVEIRA SANTOS,NAO IRREGULAR,FALSE,241,2949,181,0,0,0,0,0,91,0,0,0,0,0,0.502762430939227,0.0613767378772465,0,0,0,0,0,0.0308579179382842
201018,2013,ASSUNCAO,RAFAEL ANDERSON DE FARIAS OLIVEIRA,NAO IRREGULAR,FALSE,241,2949,190,15,16,0,20,36,12,0.0789473684210526,0.0842105263157895,0,0.105263157894737,0.189473684210526,0.0631578947368421,0.0644286198711428,0.00508646998982706,0.00542556798914886,0,0.00678195998643608,0.0122075279755849,0.00406917599186165
201019,2009,BAIA DA TRAICAO,JOSE ALBERTO DIAS FREIRE,NAO IRREGULAR,FALSE,90,5158,353,0,7,0,8,15,126,0,0.0198300283286119,0,0.0226628895184136,0.0424929178470255,0.356940509915014,0.0684373788290035,0,0.00135711516091508,0,0.00155098875533152,0.00290810391624661,0.0244280728964715
201019,2013,BAIA DA TRAICAO,MANUEL MESSIAS RODRIGUES,NAO IRREGULAR,FALSE,90,5158,238,12,20,0,22,42,14,0.0504201680672269,0.0840336134453782,0,0.092436974789916,0.176470588235294,0.0588235294117647,0.0461419154711128,0.00232648313299729,0.00387747188832881,0,0.00426521907716169,0.0081426909654905,0.00271423032183017
201020,2009,BANANEIRAS,MARTA ELEONORA ARAGAO RAMALHO,NAO IRREGULAR,FALSE,141,16565,987,59,21,0,47,68,517,0.0597771023302938,0.0212765957446809,0,0.0476190476190476,0.0688956433637285,0.523809523809524,0.0595834591005131,0.00356172653184425,0.00126773317235134,0,0.00283730757621491,0.00410504074856625,0.031210383338364
201020,2013,BANANEIRAS,DOUGLAS LUCENA MOURA DE MEDEIROS,NAO IRREGULAR,TRUE,141,16565,743,155,39,1,46,86,31,0.208613728129206,0.0524899057873486,0.00134589502018843,0.0619111709286676,0.115746971736205,0.0417227456258412,0.0448536070027166,0.00935707817687896,0.00235436160579535,6.03682463024449e-05,0.00277693932991247,0.00519166918201026,0.00187141563537579
201021,2009,BARAUNA,ALYSON JOSE DA SILVA AZEVEDO,NAO IRREGULAR,FALSE,223,3307,289,0,15,0,18,33,207,0,0.0519031141868512,0,0.0622837370242214,0.114186851211073,0.716262975778547,0.0873903840338675,0,0.00453583308134261,0,0.00544299969761113,0.00997883277895373,0.062594496522528
201021,2013,BARAUNA,ALYSON JOSE SILVA AZEVEDO,NAO IRREGULAR,FALSE,223,3307,182,14,23,0,25,48,26,0.0769230769230769,0.126373626373626,0,0.137362637362637,0.263736263736264,0.142857142857143,0.0550347747202903,0.0042334442092531,0.00695494405805866,0,0.00755972180223768,0.0145146658602963,0.00786211067432718
201022,2009,BARRA DE SANTA ROSA,EVALDO COSTA GOMES,NAO IRREGULAR,FALSE,192,10058,411,1,4,0,13,17,71,0.0024330900243309,0.0097323600973236,0,0.0316301703163017,0.0413625304136253,0.172749391727494,0.0408629946311394,9.94233446013124e-05,0.00039769337840525,0,0.00129250347981706,0.00169019685822231,0.00705905746669318
201022,2013,BARRA DE SANTA ROSA,FABIAN DUTRA SILVA,NAO IRREGULAR,FALSE,192,10058,300,16,35,0,41,76,1,0.0533333333333333,0.116666666666667,0,0.136666666666667,0.253333333333333,0.00333333333333333,0.0298270033803937,0.001590773513621,0.00347981706104593,0,0.00407635712865381,0.00755617418969974,9.94233446013124e-05
201023,2009,BARRA DE SANTANA,MANOEL ALMEIDA DE ANDRADE,NAO IRREGULAR,TRUE,170,6832,35,1,6,0,14,20,9,0.0285714285714286,0.171428571428571,0,0.4,0.571428571428571,0.257142857142857,0.00512295081967213,0.000146370023419204,0.000878220140515222,0,0.00204918032786885,0.00292740046838408,0.00131733021077283
201023,2013,BARRA DE SANTANA,JOVENTINO ERNESTO DO REGO NETO,NAO IRREGULAR,FALSE,170,6832,195,21,3,1,10,14,9,0.107692307692308,0.0153846153846154,0.00512820512820513,0.0512820512820513,0.0717948717948718,0.0461538461538462,0.0285421545667447,0.00307377049180328,0.000439110070257611,0.000146370023419204,0.00146370023419204,0.00204918032786885,0.00131733021077283
201024,2009,BARRA DE SAO MIGUEL,LUZINECTT TEXEIRA LOPES,NAO IRREGULAR,FALSE,221,4049,54,0,0,0,0,0,29,0,0,0,0,0,0.537037037037037,0.0133366263274883,0,0,0,0,0,0.00716226228698444
201024,2013,BARRA DE SAO MIGUEL,LUZINECTT TEIXEIRA LOPES,NAO IRREGULAR,FALSE,221,4049,136,14,22,0,22,44,7,0.102941176470588,0.161764705882353,0,0.161764705882353,0.323529411764706,0.0514705882352941,0.0335885403803408,0.00345764386268214,0.00543344035564337,0,0.00543344035564337,0.0108668807112867,0.00172882193134107
201025,2009,BAYEUX,JOSIVAL JUNIOR DE SOUZA,NAO IRREGULAR,FALSE,16.7,67441,1027,84,115,0,179,294,237,0.0817916260954236,0.111976630963973,0,0.17429406037001,0.286270691333982,0.230769230769231,0.0152281253243576,0.00124553313266411,0.00170519416971872,0,0.00265417179460566,0.00435936596432437,0.00351418276715944
201025,2013,BAYEUX,EXPEDITO PEREIRA DE SOUZA,NAO IRREGULAR,TRUE,16.7,67441,832,78,73,1,134,208,54,0.09375,0.0877403846153846,0.00120192307692308,0.161057692307692,0.25,0.0649038461538462,0.0123367091235302,0.00115656648033096,0.00108242760338666,1.48277753888584e-05,0.00198692190210703,0.00308417728088255,0.000800699870998354
201026,2009,BELEM,ROBERTO FLAVIO GUEDES BARBOSA,NAO IRREGULAR,FALSE,130,12750,493,13,0,0,0,0,287,0.026369168356998,0,0,0,0,0.582150101419878,0.0386666666666667,0.00101960784313725,0,0,0,0,0.0225098039215686
201026,2013,BELEM,EDGARD GAMA,NAO IRREGULAR,FALSE,130,12750,289,32,11,1,14,26,44,0.110726643598616,0.0380622837370242,0.00346020761245675,0.0484429065743945,0.0899653979238754,0.152249134948097,0.0226666666666667,0.00250980392156863,0.000862745098039216,7.84313725490196e-05,0.00109803921568627,0.00203921568627451,0.00345098039215686
201027,2009,BELEM DO BREJO DO CRUZ,GERMANO LACERDA DA CUNHA,NAO IRREGULAR,FALSE,403,4958,433,9,31,0,72,103,244,0.0207852193995381,0.0715935334872979,0,0.166281755196305,0.237875288683603,0.5635103926097,0.0873336022589754,0.0018152480839048,0.00625252117789431,0,0.0145219846712384,0.0207745058491327,0.0492133924969746
201027,2013,BELEM DO BREJO DO CRUZ,GERMANO LACERDA DA CUNHA,NAO IRREGULAR,FALSE,403,4958,355,26,96,0,119,215,24,0.0732394366197183,0.270422535211268,0,0.335211267605634,0.605633802816901,0.0676056338028169,0.0716014521984671,0.00524405002016942,0.0193626462283179,0,0.0240016135538524,0.0433642597821702,0.00484066155707947
201028,2009,BERNARDINO BATISTA,JOSE EDOMARQUES GOMES,NAO IRREGULAR,FALSE,504,2028,509,15,44,0,62,106,187,0.0294695481335953,0.0864440078585462,0,0.121807465618861,0.208251473477407,0.367387033398821,0.250986193293886,0.00739644970414201,0.0216962524654832,0,0.0305719921104536,0.0522682445759369,0.0922090729783037
201028,2013,BERNARDINO BATISTA,GERVAZIO GOMES DOS SANTOS,NAO IRREGULAR,TRUE,504,2028,350,81,36,0,48,84,1,0.231428571428571,0.102857142857143,0,0.137142857142857,0.24,0.00285714285714286,0.17258382642998,0.0399408284023669,0.0177514792899408,0,0.0236686390532544,0.0414201183431953,0.000493096646942801
201029,2009,BOA VENTURA,JOSE PINTO NETO,NAO IRREGULAR,FALSE,446,5055,243,0,0,0,0,0,137,0,0,0,0,0,0.563786008230453,0.0480712166172107,0,0,0,0,0,0.0271018793273986
201029,2013,BOA VENTURA,MARIA LEONICE LOPES VITAL,NAO IRREGULAR,TRUE,446,5055,222,20,22,0,22,44,0,0.0900900900900901,0.0990990990990991,0,0.0990990990990991,0.198198198198198,0,0.0439169139465875,0.0039564787339268,0.00435212660731949,0,0.00435212660731949,0.00870425321463897,0
201030,2009,BOA VISTA,EDVAN PEREIRA LEITE,NAO IRREGULAR,FALSE,188,4855,755,11,10,0,89,99,214,0.0145695364238411,0.0132450331125828,0,0.117880794701987,0.13112582781457,0.283443708609272,0.155509783728115,0.00226570545829042,0.00205973223480947,0,0.0183316168898043,0.0203913491246138,0.0440782698249228
201030,2013,BOA VISTA,EDVAN PEREIRA LEITE,NAO IRREGULAR,FALSE,188,4855,591,25,10,2,45,57,11,0.0423011844331641,0.0169204737732657,0.00338409475465313,0.0761421319796954,0.0964467005076142,0.0186125211505922,0.12173017507724,0.00514933058702369,0.00205973223480947,0.000411946446961895,0.00926879505664264,0.011740473738414,0.00226570545829042
201031,2009,BOM JESUS,MANOEL DANTAS VENCESLAU,NAO IRREGULAR,FALSE,504,2195,194,2,0,0,0,0,142,0.0103092783505155,0,0,0,0,0.731958762886598,0.0883826879271071,0.000911161731207289,0,0,0,0,0.0646924829157175
201031,2013,BOM JESUS,ROBERTO BANDEIRA DE MELO BARBOSA,NAO IRREGULAR,TRUE,504,2195,145,3,4,0,4,8,39,0.0206896551724138,0.0275862068965517,0,0.0275862068965517,0.0551724137931034,0.268965517241379,0.0660592255125285,0.00136674259681093,0.00182232346241458,0,0.00182232346241458,0.00364464692482916,0.0177676537585421
201032,2009,BOM SUCESSO,GILSON CAVALCANTE DE OLIVEIRA,NAO IRREGULAR,FALSE,441,3861,6,1,0,0,0,0,4,0.166666666666667,0,0,0,0,0.666666666666667,0.00155400155400155,0.000259000259000259,0,0,0,0,0.00103600103600104
201032,2013,BOM SUCESSO,IVALDO WASHINGTON DE LIMA,NAO IRREGULAR,FALSE,441,3861,100,5,1,0,1,2,2,0.05,0.01,0,0.01,0.02,0.02,0.0259000259000259,0.00129500129500129,0.000259000259000259,0,0.000259000259000259,0.000518000518000518,0.000518000518000518
201033,2009,BONITO DE SANTA FE,ALDERI DE OLIVEIRA CAJU,NAO IRREGULAR,FALSE,487,7391,443,58,24,0,32,56,133,0.130925507900677,0.054176072234763,0,0.072234762979684,0.126410835214447,0.300225733634311,0.0599377621431471,0.00784738195102151,0.00324719253145718,0,0.0043295900419429,0.00757678257340008,0.0179948586118252
201033,2013,BONITO DE SANTA FE,ALDERI DE OLIVEIRA CAJU,NAO IRREGULAR,FALSE,487,7391,291,10,68,0,70,138,5,0.0343642611683849,0.233676975945017,0,0.240549828178694,0.474226804123711,0.0171821305841924,0.0393722094439183,0.00135299688810716,0.00920037883912867,0,0.0094709782167501,0.0186713570558788,0.000676498444053579
201034,2009,BOQUEIRAO,CARLOS JOSE CASTRO MARQUES,NAO IRREGULAR,FALSE,175,11107,519,3,6,0,11,17,141,0.00578034682080925,0.0115606936416185,0,0.0211946050096339,0.0327552986512524,0.271676300578035,0.0467272890969659,0.000270099936976681,0.000540199873953363,0,0.000990366435581165,0.00153056630953453,0.012694697037904
201034,2013,BOQUEIRAO,JOAO PAULO BARBOSA LEAL SEGUNDO,NAO IRREGULAR,TRUE,175,11107,421,39,41,6,114,161,50,0.0926365795724466,0.0973871733966746,0.0142517814726841,0.270783847980998,0.382422802850356,0.118764845605701,0.037904024489061,0.00351129918069686,0.00369136580534798,0.000540199873953363,0.0102637976051139,0.0144953632844152,0.00450166561627802
201035,2009,BORBOREMA,JOSE RENATO EDUARDO DOS SANTOS,NAO IRREGULAR,FALSE,141,4433,256,4,10,0,10,20,123,0.015625,0.0390625,0,0.0390625,0.078125,0.48046875,0.0577487029099932,0.000902323482968644,0.00225580870742161,0,0.00225580870742161,0.00451161741484322,0.0277464471012858
201035,2013,BORBOREMA,MARIA PAULA GOMES PEREIRA,NAO IRREGULAR,TRUE,141,4433,176,0,22,0,30,52,32,0,0.125,0,0.170454545454545,0.295454545454545,0.181818181818182,0.0397022332506203,0,0.00496277915632754,0,0.00676742612226483,0.0117302052785924,0.00721858786374915
201036,2009,BREJO DO CRUZ,FRANCISCO DUTRA SOBRINHO,NAO IRREGULAR,TRUE,384,8384,262,3,44,0,68,112,71,0.0114503816793893,0.16793893129771,0,0.259541984732824,0.427480916030534,0.270992366412214,0.03125,0.000357824427480916,0.00524809160305344,0,0.00811068702290076,0.0133587786259542,0.00846851145038168
201036,2013,BREJO DO CRUZ,ANA MARIA DUTRA DA SILVA,NAO IRREGULAR,FALSE,384,8384,489,27,40,0,74,114,6,0.0552147239263804,0.081799591002045,0,0.151329243353783,0.233128834355828,0.0122699386503067,0.0583253816793893,0.00322041984732824,0.00477099236641221,0,0.0088263358778626,0.0135973282442748,0.000715648854961832
201037,2009,BREJO DOS SANTOS,LAURI FERREIRA DA COSTA,NAO IRREGULAR,TRUE,423,4609,79,1,13,0,42,55,24,0.0126582278481013,0.164556962025316,0,0.531645569620253,0.69620253164557,0.30379746835443,0.0171403775222391,0.000216966804078976,0.00282056845302669,0,0.00911260577131699,0.0119331742243437,0.00520720329789542
201037,2013,BREJO DOS SANTOS,LUIZ VIEIRA DE ALMEIDA,NAO IRREGULAR,TRUE,423,4609,82,10,39,1,59,99,6,0.121951219512195,0.475609756097561,0.0121951219512195,0.719512195121951,1.20731707317073,0.0731707317073171,0.017791277934476,0.00216966804078976,0.00846170535908006,0.000216966804078976,0.0128010414406596,0.0214797136038186,0.00130180082447386
201038,2009,CAAPORA,JOAO BATISTA SOARES,NAO IRREGULAR,FALSE,61.6,15874,651,109,10,0,16,26,313,0.167434715821813,0.0153609831029186,0,0.0245775729646697,0.0399385560675883,0.480798771121352,0.0410104573516442,0.00686657427239511,0.00062996094242157,0,0.00100793750787451,0.00163789845029608,0.0197177774977951
201038,2013,CAAPORA,JOAO BATISTA SOARES,NAO IRREGULAR,FALSE,61.6,15874,132,51,31,0,34,65,1,0.386363636363636,0.234848484848485,0,0.257575757575758,0.492424242424242,0.00757575757575758,0.00831548443996472,0.00321280080635001,0.00195287892150687,0,0.00214186720423334,0.0040947461257402,6.2996094242157e-05
201039,2009,CABACEIRAS,RICARDO JORGE DE FARIAS AIRES,NAO IRREGULAR,FALSE,198,3866,8,0,0,0,0,0,2,0,0,0,0,0,0.25,0.00206932229694775,0,0,0,0,0,0.000517330574236937
201039,2013,CABACEIRAS,LUIZ AIRES CAVALCANTE,NAO IRREGULAR,FALSE,198,3866,180,12,7,0,8,15,2,0.0666666666666667,0.0388888888888889,0,0.0444444444444444,0.0833333333333333,0.0111111111111111,0.0465597516813244,0.00310398344542162,0.00181065700982928,0,0.00206932229694775,0.00387997930677703,0.000517330574236937
201040,2009,CABEDELO,JOSE FRANCISCO REGIS,NAO IRREGULAR,FALSE,16.7,38431,1621,33,43,0,46,89,529,0.0203578038247995,0.02652683528686,0,0.0283775447254781,0.0549043800123381,0.326341764342998,0.0421794905154693,0.000858681793343915,0.00111888839738753,0,0.00119695037860061,0.00231583877598813,0.013764929353907
201040,2013,CABEDELO,JOSE MARIA DE LUCENA FILHO,NAO IRREGULAR,FALSE,16.7,38431,834,143,51,3,72,126,18,0.171462829736211,0.0611510791366906,0.00359712230215827,0.0863309352517986,0.151079136690647,0.0215827338129496,0.0217012307772371,0.00372095443782363,0.00132705368062241,7.80619812130832e-05,0.001873487549114,0.00327860321094949,0.000468371887278499
201041,2009,CACHOEIRA DOS INDIOS,ARLINDO FRANCISCO DE SOUSA,NAO IRREGULAR,FALSE,502,6100,402,27,0,0,0,0,151,0.0671641791044776,0,0,0,0,0.375621890547264,0.0659016393442623,0.00442622950819672,0,0,0,0,0.0247540983606557
201041,2013,CACHOEIRA DOS INDIOS,FRANCISCO DANTAS RICARTE,NAO IRREGULAR,FALSE,502,6100,267,5,15,0,15,30,54,0.0187265917602996,0.0561797752808989,0,0.0561797752808989,0.112359550561798,0.202247191011236,0.0437704918032787,0.000819672131147541,0.00245901639344262,0,0.00245901639344262,0.00491803278688525,0.00885245901639344
