;Ano;Turno;Localidade;Cargo;Nº;Candidato;Nome Urna;Partido / Coligação;Votação;Situação
;2016;1º Turno;NATUBA;Vereador;45123;MOISES PEREIRA DE ANDRADE;MOISES;PSDB;254;Eleito por QP
;2016;1º Turno;NATUBA;Vereador;15678;MARINALDO ARRUDA DE MOURA;DADO;PMDB / União, força e vitòria01;214;Eleito por média
;2016;1º Turno;NATUBA;Vereador;19000;ANTONIO MONTENEGRO CABRAL;TOINHO CABRAL;PTN / Unidos para Mudar I;182;Eleito por média
;2016;1º Turno;NAZAREZINHO;Prefeito;22;SALVAN MENDES PEDROZA;SALVAN MENDES;PR / EXPERIÊNCIA, SERIEDADE E TRABALHO;2.612;Eleito
;2016;1º Turno;NAZAREZINHO;Vereador;55555;RODRIGO MENDES PEDROSA;RODRIGO MENDES;PSD / EXPERIÊNCIA, SERIEDADE E TRABALHO;522;Eleito por QP
;2016;1º Turno;NAZAREZINHO;Vereador;22222;AGNES PLATINY VALE;AGUINHO;PR / EXPERIÊNCIA, SERIEDADE E TRABALHO;514;Eleito por QP
;2016;1º Turno;NAZAREZINHO;Vereador;14111;DAYSON VIEIRA DA SILVA;DAYSON VIEIRA;PTB / RENOVAÇÃO E MUDANÇA;509;Eleito por QP
;2016;1º Turno;NAZAREZINHO;Vereador;12369;ANTONIO DO VALE FILHO;TARCISIO VALE;PDT / EXPERIÊNCIA, SERIEDADE E TRABALHO;477;Eleito por QP
;2016;1º Turno;NAZAREZINHO;Vereador;14614;OSORIO FERREIRA DE MIRANDA;OSORIO MIRANDA;PTB / RENOVAÇÃO E MUDANÇA;473;Eleito por QP
;2016;1º Turno;NAZAREZINHO;Vereador;22333;MARIA DO SOCORRO ALVES PEREIRA;CORRINHA DE CARLOS;PR / EXPERIÊNCIA, SERIEDADE E TRABALHO;439;Eleito por QP
;2016;1º Turno;NAZAREZINHO;Vereador;43555;AMANDA PATRICIO RIBEIRO;AMANDA;PV / RENOVAÇÃO E MUDANÇA;355;Eleito por QP
;2016;1º Turno;NAZAREZINHO;Vereador;14610;FRANCISCO SARMENTO DA SILVA;FRANCISCO DE EDIVAL;PTB / RENOVAÇÃO E MUDANÇA;346;Eleito por QP
;2016;1º Turno;NAZAREZINHO;Vereador;22612;FRANCISCO ANSELMO BATISTA DE ALMEIDA;ANSELMO ALMEIDA;PR / EXPERIÊNCIA, SERIEDADE E TRABALHO;345;Eleito por média
;2016;1º Turno;NOVA FLORESTA;Prefeito;40;JARSON SANTOS DA SILVA;JARSON DO PASTOR;PSB / UNIDOS PELO DESENVOLVIMENTO;3.621;Eleito
;2016;1º Turno;NOVA FLORESTA;Vereador;40000;GEAN CARLOS FERREIRA;GEAN CABELEIREIRO;PSB / UNIDOS PELO DESENVOLVIMENTO;605;Eleito por QP
;2016;1º Turno;NOVA FLORESTA;Vereador;15789;FRANCISCO JACIO DA SILVA;JÁCIO;PMDB / A FORÇA DO POVO FAZ A MUDANÇA;439;Eleito por QP
;2016;1º Turno;NOVA FLORESTA;Vereador;40789;JOSÉ LEONARDO DA SILVA;LEO DA SAO JOSÉ;PSB / UNIDOS PELO DESENVOLVIMENTO;363;Eleito por QP
;2016;1º Turno;NOVA FLORESTA;Vereador;40147;ROBSON TIAGO RIBEIRO DE LIMA;TIAGO ENFERMEIRO;PSB / UNIDOS PELO DESENVOLVIMENTO;348;Eleito por QP
;2016;1º Turno;NOVA FLORESTA;Vereador;40123;JOAO MARQUES DO NASCIMENTO;MARQUINHO;PSB / UNIDOS PELO DESENVOLVIMENTO;344;Eleito por QP
;2016;1º Turno;NOVA FLORESTA;Vereador;40456;TOMAZ DE PONTES BERNARDINO;NOVO;PSB / UNIDOS PELO DESENVOLVIMENTO;343;Eleito por QP
;2016;1º Turno;NOVA FLORESTA;Vereador;55123;SERGIO AUGUSTO DE ANDRADE LIMA;SÉRGIO SIMÃO;PSD / UNIDOS PELO DESENVOLVIMENTO;337;Eleito por média
;2016;1º Turno;NOVA FLORESTA;Vereador;14800;JOSEFA ROBELIA PAULO SILVA OLIVEIRA;ROBÉLIA RUFINO;PTB / A FORÇA DO POVO FAZ A MUDANÇA;316;Eleito por QP
;2016;1º Turno;NOVA FLORESTA;Vereador;15456;CLAUDEMIR GOMES DA SILVA;MIMO;PMDB / A FORÇA DO POVO FAZ A MUDANÇA;258;Eleito por QP
;2016;1º Turno;NOVA OLINDA;Prefeito;45;DIOGO RICHELLI ROSAS;DIOGO;PSDB / NOVA OLINDA CONTINUA EM BOAS MÃOS;2.106;Eleito
;2016;1º Turno;NOVA OLINDA;Vereador;11111;MARÇAL DAVID DA SILVA;MARÇAL DAVID;PP / NOVA OLINDA CONTINUA EM BOAS MÃOS;344;Eleito por QP
;2016;1º Turno;NOVA OLINDA;Vereador;14444;VALTER GONZAGA DE SOUSA;DR VALTER;PTB / NOVA OLINDA CONTINUA EM BOAS MÃOS;303;Eleito por QP
;2016;1º Turno;NOVA OLINDA;Vereador;25888;DAMIAO SEVERINO DA SILVA;DAMIAO DE DEUZINHA;DEM / UNIDOS PELA VITÓRIA;271;Eleito por QP
;2016;1º Turno;NOVA OLINDA;Vereador;55555;SEVERINO DO RAMOS JOSÉ DA SILVA;BIU DE RAMOS;PSD / NOVA OLINDA CONTINUA EM BOAS MÃOS;270;Eleito por QP
;2016;1º Turno;NOVA OLINDA;Vereador;45555;MARIA DOS  REMEDIOS DA SILVA;MARIA BRANCA;PSDB / NOVA OLINDA CONTINUA EM BOAS MÃOS;258;Eleito por QP
;2016;1º Turno;NOVA OLINDA;Vereador;40789;ANANIAS MARTINS DA SILVA;DUGA DE TITICO;PSB / UNIDOS PELA VITÓRIA;256;Eleito por QP
;2016;1º Turno;NOVA OLINDA;Vereador;15555;MARIZETE CORIOLANO DA SILVA;MARIZETE DE ANTONIO ZEZINHO;PMDB / UNIDOS PELA VITÓRIA;249;Eleito por QP
;2016;1º Turno;NOVA OLINDA;Vereador;40123;LUIS LEITE DE SOUSA JUNIOR;LUIS JUNIOR;PSB / UNIDOS PELA VITÓRIA;249;Eleito por QP
;2016;1º Turno;NOVA OLINDA;Vereador;45111;FRANCISCO AGUIAR DA SILVA;CHICO AGUIAR;PSDB / NOVA OLINDA CONTINUA EM BOAS MÃOS;226;Eleito por média
;2016;1º Turno;NOVA PALMEIRA;Prefeito;14;AILTON GOMES MEDEIROS;AILTON;PTB / COM DEUS E O POVO;1.636;Eleito
;2016;1º Turno;NOVA PALMEIRA;Vereador;40000;SEBASTIAO HUGO DANTAS;TIAO DANTAS;PSB / COM DEUS E O POVO;376;Eleito por QP
;2016;1º Turno;NOVA PALMEIRA;Vereador;11000;JUSCELINO CASSIANO DA COSTA;JUSCELINO DE ZÉ VIEIRA;PP / NOVA PALMEIRA NO CAMINHO CERTO;235;Eleito por QP
;2016;1º Turno;NOVA PALMEIRA;Vereador;14111;MAIRA VITORIA DOS SANTOS MACEDO;MAYRA DE AILTON;PTB / COM DEUS E O POVO;234;Eleito por QP
;2016;1º Turno;NOVA PALMEIRA;Vereador;40444;GIBANILSON DOS SANTOS OLIVEIRA;GIL DE GILMAR;PSB / COM DEUS E O POVO;230;Eleito por QP
;2016;1º Turno;NOVA PALMEIRA;Vereador;15555;GILVAN DANTAS DE MENDONÇA;GILVAN O PRIMEIRISSIMA;PMDB / COM DEUS E O POVO;226;Eleito por QP
;2016;1º Turno;NOVA PALMEIRA;Vereador;25888;ANTONIO ORLANDO PEREIRA DE ARAUJO;ORLANDO;DEM / NOVA PALMEIRA NO CAMINHO CERTO;195;Eleito por QP
;2016;1º Turno;NOVA PALMEIRA;Vereador;25222;MANOEL JOSÉ DOS SANTOS;MANOEL DE ZUZA;DEM / NOVA PALMEIRA NO CAMINHO CERTO;180;Eleito por QP
;2016;1º Turno;NOVA PALMEIRA;Vereador;25123;JOSÉ DE SOUZA SANTOS;ZÉ DE SOUZA;DEM / NOVA PALMEIRA NO CAMINHO CERTO;157;Eleito por QP
;2016;1º Turno;NOVA PALMEIRA;Vereador;45555;ELETIZANIA NUNES DANTAS;LANA;PSDB / NOVA PALMEIRA NO CAMINHO CERTO;154;Eleito por média
;2016;1º Turno;OLHO D'ÁGUA;Prefeito;15;GENOILTON  JOAO DE CARVALHO ALMEIDA;GENOILTON;PMDB / FORÇA, TRABALHO E FE;3.022;Eleito
;2016;1º Turno;OLHO D'ÁGUA;Vereador;15333;JOAO BATISTA SAMPAIO;JOAO BATISTA;PMDB / FORÇA, TRABALHO E FE;675;Eleito por QP
;2016;1º Turno;OLHO D'ÁGUA;Vereador;40000;WESLLEY WILLY CARVALHO CALDAS;WESLLEY CARVALHO;PSB / UNIDOS POR OLHO DAGUA;545;Eleito por QP
;2016;1º Turno;OLHO D'ÁGUA;Vereador;40555;FRANCISCO FURTADO DE ARAUJO;CHICO FURTADO;PSB / UNIDOS POR OLHO DAGUA;464;Eleito por QP
;2016;1º Turno;OLHO D'ÁGUA;Vereador;40612;JOAO BATISTA DE MELO;JOAO DE ZÉ DE CHICO;PSB / UNIDOS POR OLHO DAGUA;460;Eleito por QP
;2016;1º Turno;OLHO D'ÁGUA;Vereador;15444;RUGUISMAR PEREIRA DA SILVA;DEDA;PMDB / FORÇA, TRABALHO E FE;418;Eleito por QP
;2016;1º Turno;OLHO D'ÁGUA;Vereador;15000;JOSE SIMOA DE LIMA;ZEZINHO;PMDB / FORÇA, TRABALHO E FE;413;Eleito por QP
;2016;1º Turno;OLHO D'ÁGUA;Vereador;40444;JOSE ERIVALDO CHAVES DE SOUZA JUNIOR;JUNIOR CARVALHO;PSB / UNIDOS POR OLHO DAGUA;361;Eleito por média
;2016;1º Turno;OLHO D'ÁGUA;Vereador;15123;MANOEL LAURINDO DE ALMEIDA;MANO;PMDB / FORÇA, TRABALHO E FE;360;Eleito por QP
;2016;1º Turno;OLHO D'ÁGUA;Vereador;15555;VANDESSON BARBOSA DE ARAUJO;VANDILSON;PMDB / FORÇA, TRABALHO E FE;231;Eleito por QP
;2016;1º Turno;OLIVEDOS;Prefeito;55;JOSE DE DEUS ANIBAL LEONARDO;DEUSINHO;PSD / UMA OLIVEDOS PARA TODOS, O TEMPO TODO.;1.648;Eleito
;2016;1º Turno;OLIVEDOS;Vereador;40040;MARISALDO ROCHA OLIVEIRA;MARISALDO;PSB / UNIDOS PELO POVO;232;Eleito por QP
;2016;1º Turno;OLIVEDOS;Vereador;40333;EDUARDO ALMEIDA SOUTO;DUDU;PSB / UNIDOS PELO POVO;210;Eleito por QP
;2016;1º Turno;OLIVEDOS;Vereador;55888;GENILSON SOUSA IMPERIANO;GENILSON;PSD / UMA OLIVEDOS PARA TODOS, O TEMPO TODO.;209;Eleito por QP
;2016;1º Turno;OLIVEDOS;Vereador;15888;MARIA IZABEL BORGES DE OLIVEIRA;BEBA;PMDB / UNIDOS PELO POVO;182;Eleito por QP
;2016;1º Turno;OLIVEDOS;Vereador;55555;UIRSON DA COSTA GUIMARAES;UILSON;PSD / UMA OLIVEDOS PARA TODOS, O TEMPO TODO.;173;Eleito por QP
;2016;1º Turno;OLIVEDOS;Vereador;40444;JOELMA CRISTINA HERCULANO RIBEIRO;JOELMA PROFESSORA;PSB / UNIDOS PELO POVO;166;Eleito por QP
;2016;1º Turno;OLIVEDOS;Vereador;55111;JAILTON PEREIRA OLIVEIRA;JAILTON;PSD / UMA OLIVEDOS PARA TODOS, O TEMPO TODO.;163;Eleito por QP
;2016;1º Turno;OLIVEDOS;Vereador;55123;JOSINALDO OLIMPIO DA SILVA;JOSINALDO OLIMPIO;PSD / UMA OLIVEDOS PARA TODOS, O TEMPO TODO.;157;Eleito por QP
;2016;1º Turno;OLIVEDOS;Vereador;40600;FRANCISCO DE ASSIS BATISTA SOUZA;ASSIS DO GALETO;PSB / UNIDOS PELO POVO;146;Eleito por média
;2016;1º Turno;OURO VELHO;Prefeito;55;NATALIA CARNEIRO NUNES DE LIRA;NATALIA DE DR. JUNIOR;PSD / Ouro Velho AVANTE;1.615;Eleito
;2016;1º Turno;OURO VELHO;Vereador;45555;PAULO JUNIOR DE FREITAS ARRUDA;PAULO JUNIOR;PSDB / Ouro Velho AVANTE;327;Eleito por QP
;2016;1º Turno;OURO VELHO;Vereador;55789;ERIVONALDO LOPES DA SILVA;ERIVONALDO LOPES;PSD / Ouro Velho AVANTE;281;Eleito por QP
;2016;1º Turno;OURO VELHO;Vereador;45666;JOSÉ GIVALDO DE SOUSA;GIVALDO;PSDB / Ouro Velho AVANTE;265;Eleito por QP
;2016;1º Turno;OURO VELHO;Vereador;55123;PAULO PEREIRA DANTAS;PAULINHO DE DR. JUCA;PSD / Ouro Velho AVANTE;228;Eleito por QP
;2016;1º Turno;OURO VELHO;Vereador;40000;JOSÉ EDNALDO FARIAS DA SILVA;NALDO SOLDADO;PSB / NÃO VAMOS DESISTIR DE OURO VELHO!É NOSSO ESSE LUGAR!;203;Eleito por QP
;2016;1º Turno;OURO VELHO;Vereador;55555;NIVALDO PEREIRA NUNES;VAL;PSD / Ouro Velho AVANTE;202;Eleito por QP
;2016;1º Turno;OURO VELHO;Vereador;45611;MARTEVANIA MENEZES NASCIMENTO;MARTA BERNARDO;PSDB / Ouro Velho AVANTE;199;Eleito por QP
;2016;1º Turno;OURO VELHO;Vereador;40444;EDSON CARLOS FREITAS SIMOES;LALAI DE EUGENINHO;PSB / NÃO VAMOS DESISTIR DE OURO VELHO!É NOSSO ESSE LUGAR!;132;Eleito por QP
;2016;1º Turno;OURO VELHO;Vereador;33456;MARIA DE LOURDES ANSELMO DA SILVA;DONA LOURDES;PMN / Ouro Velho AVANTE;67;Eleito por média
;2016;1º Turno;PARARI;Prefeito;40;JOSÉ JOSEMAR FERREIRA DE SOUZA;JOSA;PSB / COM O POVO, DE NOVO;1.046;Eleito
;2016;1º Turno;PARARI;Vereador;40000;JOSÉ ARISTEU DE OLIVEIRA;ARISTEU;PSB / COM O POVO, DE NOVO;159;Eleito por QP
;2016;1º Turno;PARARI;Vereador;45678;LEÔNIO TARGINO DA SILVA;LÔNIO;PSDB / COLIGAÇÃO UNIDOS PELA MUDANÇA;146;Eleito por QP
;2016;1º Turno;PARARI;Vereador;23456;EUDO JOSÉ CAVALCANTE;EUDO;PPS / COLIGAÇÃO UNIDOS PELA MUDANÇA;134;Eleito por QP
;2016;1º Turno;PARARI;Vereador;22222;ANTONIO DE QUEIROZ CALUETE JUNIOR;JUNIOR CALUETE;PR / COM O POVO, DE NOVO;132;Eleito por QP
;2016;1º Turno;PARARI;Vereador;22000;FRANCISCO DE ASSIS QUEIROZ;ASSIS QUEIROZ;PR / COM O POVO, DE NOVO;131;Eleito por QP
;2016;1º Turno;PARARI;Vereador;40123;FRANCISCO DE ASSIS DA SILVA;ASSIS SILVA;PSB / COM O POVO, DE NOVO;122;Eleito por QP
;2016;1º Turno;PARARI;Vereador;45555;LENILDO JOSÉ DA SILVA RIBEIRO;GALEGO;PSDB / COLIGAÇÃO UNIDOS PELA MUDANÇA;115;Eleito por QP
;2016;1º Turno;PARARI;Vereador;14123;JOSÉ JOSENILDO DOS SANTOS;NILDO;PTB / COM O POVO, DE NOVO;98;Eleito por QP
;2016;1º Turno;PARARI;Vereador;55555;TERTULINO AIRES DE QUEIROZ NETO;TERTO;PSD / COLIGAÇÃO UNIDOS PELA MUDANÇA;97;Eleito por média
;2016;1º Turno;PASSAGEM;Prefeito;15;MAGNO SILVA MARTINS;MAGNO DE BÁ;PMDB / A FORÇA DA RENOVAÇÃO;1.196;Eleito
;2016;1º Turno;PASSAGEM;Vereador;25123;GUTEMBERG GOMES DE ARAÚJO;GUTEMBERG;DEM / A FORÇA DA RENOVAÇÃO;281;Eleito por QP
;2016;1º Turno;PASSAGEM;Vereador;45789;CIZEANDO DA SILVA;CIZEANDO;PSDB;248;Eleito por QP
;2016;1º Turno;PASSAGEM;Vereador;45555;EUGENIO VICENTE DE OLIVEIRA;EUGÊNIO;PSDB;194;Eleito por QP
;2016;1º Turno;PASSAGEM;Vereador;45123;GERALDO BELMIRO DA SILVA;GERALDO DA SUCATA;PSDB;191;Eleito por QP
;2016;1º Turno;PASSAGEM;Vereador;45601;SEVERINA GOMES DE OLIVEIRA;SEVERINA DE FANTA;PSDB;180;Eleito por QP
;2016;1º Turno;PASSAGEM;Vereador;15333;JOSÉ WANDEILTON FERREIRA;LAU DE DICO;PMDB / A FORÇA DA RENOVAÇÃO;173;Eleito por QP
;2016;1º Turno;PASSAGEM;Vereador;15602;GILVANDRO ANDRADE DINIZ BASÍLIO;GILVANDRO BASÍLIO;PMDB / A FORÇA DA RENOVAÇÃO;172;Eleito por QP
;2016;1º Turno;PASSAGEM;Vereador;15678;JAILSON FERREIRA DE OLIVEIRA;JAILSON;PMDB / A FORÇA DA RENOVAÇÃO;150;Eleito por QP
;2016;1º Turno;PASSAGEM;Vereador;13456;ROBERTO GOMES PEREIRA;ROBERTO;PT / A FORÇA DA RENOVAÇÃO;147;Eleito por média
;2016;1º Turno;PATOS;Prefeito;45;DINALDO MEDEIROS WANDERLEY FILHO;DINALDINHO;PSDB / PATOS TEM JEITO;26.840;Eleito
;2016;1º Turno;PATOS;Vereador;40123;DIOGO ARIANO MEDEIROS DE ARAÚJO;DIOGO MEDEIROS;PSB / PRA FRENTE COM PATOS;1.676;Eleito por QP
;2016;1º Turno;PATOS;Vereador;15111;NADIGERLANE RODRIGUES DE CARVALHO ALMEIDA GUEDES;NADIR;PMDB / PRA FRENTE COM PATOS;1.609;Eleito por QP
;2016;1º Turno;PATOS;Vereador;28456;EDJANE BARBOSA DE FREITAS ARAUJO;EDJANE ARAUJO;PRTB / CHAPÃO;1.374;Eleito por QP
;2016;1º Turno;PATOS;Vereador;65111;LUCIA DE FÁTIMA DE FRANÇA MEDEIROS;LUCINHA DO PC DO B;PC do B / PRA FRENTE COM PATOS;1.207;Eleito por QP
;2016;1º Turno;PATOS;Vereador;10123;FRANCISCO DE SALES MENDES JÚNIOR;SALES JÚNIOR;PRB / PATOS TEM JEITO 2;1.207;Eleito por QP
;2016;1º Turno;PATOS;Vereador;10000;JEFFERSON GOMES MELQUÍADES;JEFFERSON MELQUÍADES;PRB / PATOS TEM JEITO 2;1.181;Eleito por QP
;2016;1º Turno;PATOS;Vereador;15611;MARIA DE FÁTIMA MEDEIROS DE MARIA FERNANDES;FÁTIMA BOCÃO;PMDB / PRA FRENTE COM PATOS;1.176;Eleito por QP
;2016;1º Turno;PATOS;Vereador;15789;ANTONIO IVANES DE LACERDA;DR. IVANES;PMDB / PRA FRENTE COM PATOS;1.144;Eleito por média
;2016;1º Turno;PATOS;Vereador;15000;VALTIDE PAULINO SANTOS;TIDE EDUARDO;PMDB / PRA FRENTE COM PATOS;1.074;Eleito por média
;2016;1º Turno;PATOS;Vereador;43100;JOSÉ FABIO PEREIRA DA SILVA;GORDO DA SUCATA;PV / CHAPÃO;1.024;Eleito por QP
;2016;1º Turno;PATOS;Vereador;19123;KLEBER RAMON DA SILVA;RAMON DE CHICA PANTERA;PTN / PATOS MERECE A VERDADE;992;Eleito por QP
;2016;1º Turno;PATOS;Vereador;45333;ANTÔNIO ARAUJO DO NASCIMENTO;TOINHO NASCIMENTO;PSDB / PATOS TEM JEITO 2;918;Eleito por média
;2016;1º Turno;PATOS;Vereador;43999;EDERLAN DE OLIVEIRA SANTOS;GOIA;PV / CHAPÃO;816;Eleito por média
;2016;1º Turno;PATOS;Vereador;19000;EXPEDITO MENDES DE MENEZES;DITO;PTN / PATOS MERECE A VERDADE;795;Eleito por QP
;2016;1º Turno;PATOS;Vereador;25623;SEVERINO FERNANDES FILHO;FERRÉ MAXIXE;DEM / PATOS TEM JEITO 1;741;Eleito por QP
;2016;1º Turno;PATOS;Vereador;19789;SUELIO CAETANO DA SILVA;SUELIO CAETANO;PTN / PATOS MERECE A VERDADE;641;Eleito por QP
;2016;1º Turno;PATOS;Vereador;19190;EDSON HUGO DE SOUSA;CAPITÃO HUGO;PTN / PATOS MERECE A VERDADE;583;Eleito por média
;2016;1º Turno;PAULISTA;Prefeito;22;VALMAR ARRUDA DE OLIVEIRA;VALMAR;PR / UNIDOS POR PAULISTA;4.697;Eleito
;2016;1º Turno;PAULISTA;Vereador;25555;AVELINO NOGUEIRA DA SILVA;AVELINO;DEM / UNIDOS POR PAULISTA I;847;Eleito por QP
;2016;1º Turno;PAULISTA;Vereador;14714;MARIA NEUMA DANTAS;NEUMINHA;PTB / UNIDOS POR PAULISTA I;814;Eleito por QP
;2016;1º Turno;PAULISTA;Vereador;22789;JOSEFINA SALDANHA VERAS;FINOCA;PR / UNIDOS POR PAULISTA I;748;Eleito por QP
;2016;1º Turno;PAULISTA;Vereador;70111;FRANCISCO DE ASSIS PEREIRA DA SILVA;AMARAL;PT do B / UNIDOS PARA MUDAR PAULISTA;723;Eleito por QP
;2016;1º Turno;PAULISTA;Vereador;14777;SONIA MARIA DE LIMA;SONIA;PTB / UNIDOS POR PAULISTA I;668;Eleito por QP
;2016;1º Turno;PAULISTA;Vereador;70123;POSSIDONIO FERNANDES DE OLIVEIRA FILHO;POSSIDONIO;PT do B / UNIDOS PARA MUDAR PAULISTA;659;Eleito por QP
;2016;1º Turno;PAULISTA;Vereador;70333;JOSÉ HUMBERTO NUNES FILHO;BETINHO SABINIANO;PT do B / UNIDOS PARA MUDAR PAULISTA;592;Eleito por QP
;2016;1º Turno;PAULISTA;Vereador;14444;FLÁVIO MENDES DE LUCENA;FLAVIO REDEIRO;PTB / UNIDOS POR PAULISTA I;585;Eleito por QP
;2016;1º Turno;PAULISTA;Vereador;70603;CÍCERO ALVES MATIAS;CÍCERO DE ADEMAR;PT do B / UNIDOS PARA MUDAR PAULISTA;544;Eleito por média
;2016;1º Turno;PEDRA BRANCA;Prefeito;22;ALLAN FELIPHE BASTOS DE SOUSA;ALLAN BASTOS;PR / O PROGRESSO CONTINUA;1.959;Eleito
;2016;1º Turno;PEDRA BRANCA;Vereador;22123;MARCOS NAZARIO DA SILVA;MARCOS NAZARIO;PR / O PROGRESSO CONTINUA;430;Eleito por QP
;2016;1º Turno;PEDRA BRANCA;Vereador;31780;UBIRATHAN FLORENTINO PEREIRA;UBIRATHAN;PHS / O PROGRESSO CONTINUA;400;Eleito por QP
;2016;1º Turno;PEDRA BRANCA;Vereador;45555;GEUDIANO DE SOUSA;GEUDO;PSDB / POR AMOR A PEDRA BRANCA;300;Eleito por QP
;2016;1º Turno;PEDRA BRANCA;Vereador;22222;EDMILSON FELIX DE OLIVEIRA;GALEGO FELIX;PR / O PROGRESSO CONTINUA;229;Eleito por QP
;2016;1º Turno;PEDRA BRANCA;Vereador;15555;DAMIAO ROMAO LOPES DA SILVA;DAMIAO ROMAO;PMDB / O PROGRESSO CONTINUA;228;Eleito por QP
;2016;1º Turno;PEDRA BRANCA;Vereador;22456;ARDSON HERBETE FLORENTINO;ARDIM;PR / O PROGRESSO CONTINUA;222;Eleito por QP
;2016;1º Turno;PEDRA BRANCA;Vereador;65555;ROBERTO RODRIGUES DA SILVA;BETO RODRIGUES;PC do B / POR AMOR A PEDRA BRANCA;193;Eleito por QP
;2016;1º Turno;PEDRA BRANCA;Vereador;90777;JAILDO TEOTONIO DE SOUSA;JAILDO;PROS / O PROGRESSO CONTINUA;179;Eleito por QP
;2016;1º Turno;PEDRA BRANCA;Vereador;90999;JOSE DANTAS DA SILVA;ZE DANTAS;PROS / O PROGRESSO CONTINUA;178;Eleito por média
;2016;1º Turno;PEDRA LAVRADA;Prefeito;55;JARBAS DE MELO AZEVEDO;JARBAS MELO;"PSD / ""UNIDOS PELA MUDANÇA""";2.267;Eleito
;2016;1º Turno;PEDRA LAVRADA;Vereador;40456;AGENOR SABINO JUNIOR;JUNIOR DO SERROTE;PSB / PEDRA LAVRADA MEU AMOR, PEDRA LAVRADA MINHA PAIXÃO.;410;Eleito por QP
;2016;1º Turno;PEDRA LAVRADA;Vereador;45123;GILBRAN RONDINELY SILVA PORTO;GILBRAN DE TINAN;"PSDB / ""UNIDOS PELA MUDANÇA""";392;Eleito por QP
;2016;1º Turno;PEDRA LAVRADA;Vereador;22222;HEMERSON MAERTON CORDEIRO COSTA;NEGUINHO DO CORDEIRÃO;PR / PEDRA LAVRADA MEU AMOR, PEDRA LAVRADA MINHA PAIXÃO.;388;Eleito por QP
;2016;1º Turno;PEDRA LAVRADA;Vereador;25555;GURIATAN FERREIRA DANTAS;GURI;DEM / PEDRA LAVRADA MEU AMOR, PEDRA LAVRADA MINHA PAIXÃO.;382;Eleito por QP
;2016;1º Turno;PEDRA LAVRADA;Vereador;40444;JOSE NIVALDO CLIDORIO;NIVALDO CLIDORIO;PSB / PEDRA LAVRADA MEU AMOR, PEDRA LAVRADA MINHA PAIXÃO.;324;Eleito por QP
;2016;1º Turno;PEDRA LAVRADA;Vereador;55123;JOÃO MARCONI DA SILVA BURITI;MARCONI BURITI;"PSD / ""UNIDOS PELA MUDANÇA""";318;Eleito por QP
;2016;1º Turno;PEDRA LAVRADA;Vereador;40222;JOSÉ GILSON FERREIRA DOS SANTOS;GILSON FERREIRA;PSB / PEDRA LAVRADA MEU AMOR, PEDRA LAVRADA MINHA PAIXÃO.;307;Eleito por QP
;2016;1º Turno;PEDRA LAVRADA;Vereador;13456;JANICLÉIA ANDRADE DE VASCONCELOS;CLEINHA SOLON;"PT / ""UNIDOS PELA MUDANÇA""";242;Eleito por QP
;2016;1º Turno;PEDRA LAVRADA;Vereador;45611;ERIVONALDO MACÊDO OLIVEIRA;NEGUINHO DE EDIVALDO;"PSDB / ""UNIDOS PELA MUDANÇA""";238;Eleito por média
;2016;1º Turno;PEDRAS DE FOGO;Prefeito;40;DERIVALDO ROMAO DOS SANTOS;DEDÉ ROMAO;PSB / PEDRAS DE FOGO SEGUINDO EM FRENTE;9.705;Eleito
;2016;1º Turno;PEDRAS DE FOGO;Vereador;40000;JONAS FERREIRA DA SILVA;JONAS CAMPINEIRO;PSB / PEDRAS DE FOGO SEGUINDO EM FRENTE I;1.249;Eleito por QP
;2016;1º Turno;PEDRAS DE FOGO;Vereador;15111;JOSE EDILSON DA SILVA GALDINO;ZE DO POVO;PMDB / RENOVAÇÃO E VERDADE;949;Eleito por QP
;2016;1º Turno;PEDRAS DE FOGO;Vereador;25000;JURANDIR RODRIGUES CHAVES JUNIOR;JURANDIR DE DANDA;DEM / PEDRAS DE FOGO SEGUINDO EM FRENTE I;767;Eleito por QP
;2016;1º Turno;PEDRAS DE FOGO;Vereador;12123;FABIANO DA SILVA ALBUQUERQUE;FABIANO SILVA;PDT / PEDRAS DE FOGO SEGUINDO EM FRENTE II;759;Eleito por QP
;2016;1º Turno;PEDRAS DE FOGO;Vereador;25111;JACKSON ANDRADE DE BULHÕES;GEL BULHÕES;DEM / PEDRAS DE FOGO SEGUINDO EM FRENTE I;754;Eleito por QP
;2016;1º Turno;PEDRAS DE FOGO;Vereador;40555;JOSE ITAMAR MONTEIRO DA SILVA;ITAMAR MONTEIRO;PSB / PEDRAS DE FOGO SEGUINDO EM FRENTE I;698;Eleito por média
;2016;1º Turno;PEDRAS DE FOGO;Vereador;55555;GILVANDO DA SILVA PONTES;LELEO DO ALTERNATIVO;PSD / JUVENTUDE DE MUDANÇA;596;Eleito por QP
;2016;1º Turno;PEDRAS DE FOGO;Vereador;12345;ALISON CELESTINO DO NASCIMENTO;NINHO DA MANGUEIRA;PDT / PEDRAS DE FOGO SEGUINDO EM FRENTE II;553;Eleito por QP
;2016;1º Turno;PEDRAS DE FOGO;Vereador;15555;JAILSON FELINTO DA SILVA;JAILSON DO CASADINHO;PMDB / RENOVAÇÃO E VERDADE;530;Eleito por QP
