;Ano;Turno;Localidade;Cargo;Nº;Candidato;Nome Urna;Partido / Coligação;Votação;Situação
;2012;1º Turno;Belém do Brejo do Cruz;Vereador;20999;Marcos Daniel Maia Viana de Medeiros;Marcos Viana;PSC / BELÉM! CONTINUAMOS CRESCENDO COM AMOR E LIBERDADE;136;Suplente
;2012;1º Turno;Belém do Brejo do Cruz;Vereador;20666;Evandro Maia Pimenta;Evandro Maia;PSC / BELÉM! CONTINUAMOS CRESCENDO COM AMOR E LIBERDADE;130;Suplente
;2012;1º Turno;Belém do Brejo do Cruz;Vereador;40222;Ocilene Araújo dos Santos;Ocilene;PSB / RENASCIMENTO DA DIGNIDADE, ESPERANÇA E MORALIDADE;97;Suplente
;2012;1º Turno;Belém do Brejo do Cruz;Vereador;40000;Allysson Simonssen Braga da Silva;Allysson Braga;PSB / RENASCIMENTO DA DIGNIDADE, ESPERANÇA E MORALIDADE;81;Suplente
;2012;1º Turno;Belém do Brejo do Cruz;Vereador;43333;Francisco Claudemir Brilhante de Araújo;Claudemir;PV / BELÉM! CONTINUAMOS CRESCENDO COM AMOR E LIBERDADE;60;Suplente
;2012;1º Turno;Belém do Brejo do Cruz;Vereador;22222;Aderson Batista Gomes;Adelson da Besta;PR / BELÉM! CONTINUAMOS CRESCENDO COM AMOR E LIBERDADE;49;Suplente
;2012;1º Turno;Belém do Brejo do Cruz;Vereador;20123;Rita de Cássia Pereira de Medeiros Ferreira;Cássia de Eduardo;PSC / BELÉM! CONTINUAMOS CRESCENDO COM AMOR E LIBERDADE;49;Suplente
;2012;1º Turno;Belém do Brejo do Cruz;Vereador;13999;João Bonifácio de Almeida;Neguinho;PT / BELÉM! CONTINUAMOS CRESCENDO COM AMOR E LIBERDADE;40;Suplente
;2012;1º Turno;Belém do Brejo do Cruz;Vereador;20888;Alexandra da Silva Santos;Alexandra de Panto;PSC / BELÉM! CONTINUAMOS CRESCENDO COM AMOR E LIBERDADE;40;Suplente
;2012;1º Turno;Belém do Brejo do Cruz;Vereador;13000;Romualdo Barbosa de Araujo;Romualdo;PT / BELÉM! CONTINUAMOS CRESCENDO COM AMOR E LIBERDADE;18;Suplente
;2012;1º Turno;Belém do Brejo do Cruz;Vereador;20333;Antonino Dantas de Oliveira;Pué;PSC / BELÉM! CONTINUAMOS CRESCENDO COM AMOR E LIBERDADE;15;Suplente
;2012;1º Turno;Belém do Brejo do Cruz;Vereador;25222;Hiladelvania Dantas de Oliveira;Vânia;DEM / RENASCIMENTO DA DIGNIDADE, ESPERANÇA E MORALIDADE;1;Suplente
;2012;1º Turno;Belém do Brejo do Cruz;Vereador;13222;Zenaide de Fátima Maia de Andrade;Zenaide;PT / BELÉM! CONTINUAMOS CRESCENDO COM AMOR E LIBERDADE;0;Suplente
;2012;1º Turno;Belém do Brejo do Cruz;Vereador;20678;Josefa Jeane Batista Dantas;Jeane;PSC / BELÉM! CONTINUAMOS CRESCENDO COM AMOR E LIBERDADE;0;Suplente
;2012;1º Turno;Belém do Brejo do Cruz;Vereador;20345;Ednalva Andrade;Nenem Rural;PSC / BELÉM! CONTINUAMOS CRESCENDO COM AMOR E LIBERDADE;0;Suplente
;2012;1º Turno;Bernardino Batista;Prefeito;15;Gervazio Gomes dos Santos;Gervazio Gomes;PMDB / O POVO SABE O QUE QUER;1614;Eleito
;2012;1º Turno;Bernardino Batista;Prefeito;40;Paulo Estrela Batista;Paulo Estrela;PSB / Coragem e Compromisso;542;Não eleito
;2012;1º Turno;Bernardino Batista;Vereador;15111;Cicero Antonio Paulo;Cicero Paulo;PMDB / O POVO SABE O QUE QUER;153;Eleito por QP
;2012;1º Turno;Bernardino Batista;Vereador;15123;Alcineide Egidio de Moura;Alcineide Egídio;PMDB / O POVO SABE O QUE QUER;149;Eleito por QP
;2012;1º Turno;Bernardino Batista;Vereador;15888;Antonio Aldo Andrade de Sousa;Aldo Andrade;PMDB / O POVO SABE O QUE QUER;144;Eleito por QP
;2012;1º Turno;Bernardino Batista;Vereador;15456;Joao de Deus de Sousa;Dão Cabeleireiro;PMDB / O POVO SABE O QUE QUER;142;Eleito por QP
;2012;1º Turno;Bernardino Batista;Vereador;15777;Vicente Barbosa de Santana;Vicente de Françuí;PMDB / O POVO SABE O QUE QUER;124;Eleito por QP
;2012;1º Turno;Bernardino Batista;Vereador;15155;Maria Eliete da Silva;Eliete Silva;PMDB / O POVO SABE O QUE QUER;110;Eleito por QP
;2012;1º Turno;Bernardino Batista;Vereador;45555;Sebastião Estrela Batista;Bastim de Albuino;PSDB / Coragem e Compromisso;104;Eleito por QP
;2012;1º Turno;Bernardino Batista;Vereador;15333;Francilene Josefa Viana;Francilene Viana;PMDB / O POVO SABE O QUE QUER;102;Eleito por média
;2012;1º Turno;Bernardino Batista;Vereador;40123;Allisson Ruy dos Santos Tome;Professor Ruy;PSB / Coragem e Compromisso;96;Eleito por QP
;2012;1º Turno;Bernardino Batista;Vereador;15999;Antonio Marcos Filho;Marquinhos;PMDB / O POVO SABE O QUE QUER;96;Suplente
;2012;1º Turno;Bernardino Batista;Vereador;15666;Nilton Batista Alves;Nilton Batista;PMDB / O POVO SABE O QUE QUER;91;Suplente
;2012;1º Turno;Bernardino Batista;Vereador;15522;Maria de Fatima Alves de Morais;Pretinha do Jua;PMDB / O POVO SABE O QUE QUER;88;Suplente
;2012;1º Turno;Bernardino Batista;Vereador;15555;Aurilene Barbosa de Oliveira;Aurilene de Constantino;PMDB / O POVO SABE O QUE QUER;87;Suplente
;2012;1º Turno;Bernardino Batista;Vereador;15444;Francisco Batista Alves;Gervázio de Gerson;PMDB / O POVO SABE O QUE QUER;87;Suplente
;2012;1º Turno;Bernardino Batista;Vereador;15678;Jose Gonçalves Pereira;Teteca;PMDB / O POVO SABE O QUE QUER;68;Suplente
;2012;1º Turno;Bernardino Batista;Vereador;40222;Raimundo Batista Viana;Raimundo de Josias;PSB / Coragem e Compromisso;66;Suplente
;2012;1º Turno;Bernardino Batista;Vereador;15233;Patrocinio Lisboa Sobrinho;Novinho Lisboa;PMDB / O POVO SABE O QUE QUER;62;Suplente
;2012;1º Turno;Bernardino Batista;Vereador;25123;Edmilson Pereira da Silva;Edmilson Gabriel;DEM / Coragem e Compromisso;59;Suplente
;2012;1º Turno;Bernardino Batista;Vereador;25333;Jarbas Batista dos Santos;Jarbas Batista;DEM / Coragem e Compromisso;50;Suplente
;2012;1º Turno;Bernardino Batista;Vereador;45000;Aurilia Francisca Abrantes;Aurilia Abrantes;PSDB / Coragem e Compromisso;38;Suplente
;2012;1º Turno;Bernardino Batista;Vereador;15222;Francisco Liberato de Lima;Liberato;PMDB / O POVO SABE O QUE QUER;29;Suplente
;2012;1º Turno;Bernardino Batista;Vereador;15000;Marciano Barbosa;Marciano;PMDB / O POVO SABE O QUE QUER;19;Suplente
;2012;1º Turno;Bernardino Batista;Vereador;40555;Jainara Santana Pereira;Jainara Santana;PSB / Coragem e Compromisso;16;Suplente
;2012;1º Turno;Bernardino Batista;Vereador;25111;Francisco Estácio Ribeiro;Francimario de Estacio;DEM / Coragem e Compromisso;10;Suplente
;2012;1º Turno;Bernardino Batista;Vereador;15223;Maria Gonçalves Pereira;Maria de Zé de Dalgiza;PMDB / O POVO SABE O QUE QUER;10;Suplente
;2012;1º Turno;Bernardino Batista;Vereador;45777;Elania Barbosa da Silva;Elania Barbosa;PSDB / Coragem e Compromisso;7;Suplente
;2012;1º Turno;Bernardino Batista;Vereador;25555;Francisco José da Silva;Chico Minelvino;DEM / Coragem e Compromisso;1;Suplente
;2012;1º Turno;Bernardino Batista;Vereador;40777;José Fernando Egídio;Fernando Egidio;PSB / Coragem e Compromisso;0;Não eleito
;2012;1º Turno;Bernardino Batista;Vereador;55555;Maria Suzana da Costa Dario;Suzana Dário;PSD / O POVO SABE O QUE QUER;0;Suplente
;2012;1º Turno;Bernardino Batista;Vereador;45999;Lucelite Barbosa Abrantes;Moça de Bernardino;PSDB / Coragem e Compromisso;0;Suplente
;2012;1º Turno;Bernardino Batista;Vereador;25888;Jose Lucas Estrela Batista;Lucas Estrela;DEM / Coragem e Compromisso;0;Suplente
;2012;1º Turno;Boa Ventura;Prefeito;27;Maria Leonice Lopes Vital;Leonice Lopes;PSDC / É HORA DE MUDANÇA;1259;Eleito
;2012;1º Turno;Boa Ventura;Prefeito;14;Joao Duarte de Santana Filho;Dr Joao Filho;PTB / BOA VENTURA DE TODOS NÓS;1082;Não eleito
;2012;1º Turno;Boa Ventura;Prefeito;15;Miguel Estanislau Filho;Miguelzinho;PMDB / POR AMOR A BOA VENTURA;0;Não eleito
;2012;1º Turno;Boa Ventura;Vereador;45555;Antonio Bento da Silva Neto;Antonio Neto;PSDB / POR AMOR A BOA VENTURA;301;Eleito por QP
;2012;1º Turno;Boa Ventura;Vereador;27111;Jose Ribamar Prudencio Rodrigues;Zé Gordo;PSDC / É HORA DE MUDANÇA;261;Eleito por QP
;2012;1º Turno;Boa Ventura;Vereador;10123;Jose Gervazio Junior;Dr Junior;PRB / BOA VENTURA DE TODOS NÓS;247;Eleito por QP
;2012;1º Turno;Boa Ventura;Vereador;45000;Antonio Joaquim Madalena;Antonio Madalena;PSDB / POR AMOR A BOA VENTURA;235;Eleito por QP
;2012;1º Turno;Boa Ventura;Vereador;45678;João Carlos Moura;Moura;PSDB / POR AMOR A BOA VENTURA;230;Eleito por QP
;2012;1º Turno;Boa Ventura;Vereador;55555;Jeffeson Paulo de Marrocos;Junior de Gato;PSD / É HORA DE MUDANÇA;213;Eleito por QP
;2012;1º Turno;Boa Ventura;Vereador;70000;Thalles Sousa de Oliveira;Thalles Oliveira;PT do B / BOA VENTURA DE TODOS NÓS;205;Eleito por QP
;2012;1º Turno;Boa Ventura;Vereador;65478;Cicero Jacinto da Silva;Micoca;PC do B / É HORA DE MUDANÇA;203;Eleito por QP
;2012;1º Turno;Boa Ventura;Vereador;17777;Sueli Almeida de Carvalho;Suely Almeida;PSL / É HORA DE MUDANÇA;192;Suplente
;2012;1º Turno;Boa Ventura;Vereador;25555;Jose Clementino de Sousa;Ze Nenem;DEM / BOA VENTURA DE TODOS NÓS;188;Suplente
;2012;1º Turno;Boa Ventura;Vereador;40000;Romulo Sergio Henriques Fonseca;Sergio Henriques;PSB / É HORA DE MUDANÇA;168;Suplente
;2012;1º Turno;Boa Ventura;Vereador;43456;Enoque Abilio de Sousa;Enoque Abilio;PV / BOA VENTURA DE TODOS NÓS;154;Suplente
;2012;1º Turno;Boa Ventura;Vereador;45123;Raimundo Celestino Marques;Raimundo;PSDB / POR AMOR A BOA VENTURA;145;Eleito por média
;2012;1º Turno;Boa Ventura;Vereador;15111;Jhonson de Lima Estanislau;Jhonson Estanislau;PMDB / POR AMOR A BOA VENTURA;140;Suplente
;2012;1º Turno;Boa Ventura;Vereador;23456;Damião Alves Leite;Damião Alves;PPS / BOA VENTURA DE TODOS NÓS;136;Suplente
;2012;1º Turno;Boa Ventura;Vereador;55000;Wellington Fernandes Santana;Tim de Baia;PSD / É HORA DE MUDANÇA;131;Suplente
;2012;1º Turno;Boa Ventura;Vereador;15555;Luan Felipe Leite de Santana;Luan Santana;PMDB / POR AMOR A BOA VENTURA;123;Suplente
;2012;1º Turno;Boa Ventura;Vereador;17234;Vanda de Carvalho da Silva;Vanda;PSL / É HORA DE MUDANÇA;88;Suplente
;2012;1º Turno;Boa Ventura;Vereador;27777;Maria de Fatima Gomes Nunes;Fatima Gomes;PSDC / É HORA DE MUDANÇA;86;Suplente
;2012;1º Turno;Boa Ventura;Vereador;12222;Jose Porcino Sobrinho Junior;Junior Porcino;PDT / POR AMOR A BOA VENTURA;83;Suplente
;2012;1º Turno;Boa Ventura;Vereador;45333;Maria Coeli Batista de Albuquerque;Julhinha;PSDB / POR AMOR A BOA VENTURA;68;Suplente
;2012;1º Turno;Boa Ventura;Vereador;70456;Marcelo Madaleno dos Santos;Marcelo Madaleno;PT do B / BOA VENTURA DE TODOS NÓS;41;Suplente
;2012;1º Turno;Boa Ventura;Vereador;11233;Manoel Estanislau;Manel de Jaime;PP / POR AMOR A BOA VENTURA;32;Suplente
;2012;1º Turno;Boa Ventura;Vereador;23333;Jose Carlos da Silva Filho;Zé Carlos;PPS / BOA VENTURA DE TODOS NÓS;19;Suplente
;2012;1º Turno;Boa Ventura;Vereador;11111;Maria Livoneide Pinto de Sousa Alves de Carvalho;Livoneide;PP / POR AMOR A BOA VENTURA;3;Suplente
;2012;1º Turno;Boa Ventura;Vereador;14567;Antonio Duarte Santana Filho;Antonio Filho;PTB / BOA VENTURA DE TODOS NÓS;2;Suplente
;2012;1º Turno;Boa Ventura;Vereador;15123;Kedna Patricia Estanislau Lemos;Kedna;PMDB / POR AMOR A BOA VENTURA;1;Suplente
;2012;1º Turno;Boa Ventura;Vereador;11110;Rita de Cassia Lopes;Rita de Cassia;PP / POR AMOR A BOA VENTURA;1;Suplente
;2012;1º Turno;Boa Ventura;Vereador;17000;Maria Cândido Pereira;Maria de Bitonho;PSL / É HORA DE MUDANÇA;1;Suplente
;2012;1º Turno;Boa Ventura;Vereador;27123;Fabio Cavalcanti de Arruda Filho;Fabinho Arruda;PSDC / É HORA DE MUDANÇA;0;Suplente
;2012;1º Turno;Boa Ventura;Vereador;11104;Clerio Alves de Carvalho;Clerio Alves;PP / POR AMOR A BOA VENTURA;0;Não eleito
;2012;1º Turno;Boa Ventura;Vereador;45789;Josefa Pereira Andrade;Auzelia;PSDB / POR AMOR A BOA VENTURA;0;Suplente
;2012;1º Turno;Boa Ventura;Vereador;27000;Expedito Angelo de Araujo;Galego Angelo;PSDC / É HORA DE MUDANÇA;0;Suplente
;2012;1º Turno;Boa Ventura;Vereador;43000;Josefa Zeneide Nicolau dos Santos;Zeneide;PV / BOA VENTURA DE TODOS NÓS;0;Suplente
;2012;1º Turno;Boa Ventura;Vereador;43999;Bruna Abilio Pinto;Bruna;PV / BOA VENTURA DE TODOS NÓS;0;Suplente
;2012;1º Turno;Boa Ventura;Vereador;14555;Josefa Clementino de Sousa;Zefinha;PTB / BOA VENTURA DE TODOS NÓS;0;Suplente
;2012;1º Turno;Boa Vista;Prefeito;45;Edvan Pereira Leite;Edvan;PSDB / COLIGAÇÃO DEMOCRATICA BOAVISTENSE;2616;Eleito
;2012;1º Turno;Boa Vista;Prefeito;13;Antonio Pereira de Almeida Filho;Tonito;PT / AGORA É A VEZ DO POVO;2364;Não eleito
;2012;1º Turno;Boa Vista;Vereador;45555;Carlos Alberto Jovem;Carlos Jovem;PSDB / Coligação Boa Vista Unida;425;Eleito por QP
;2012;1º Turno;Boa Vista;Vereador;14222;Herbert Vagner Virginio de Almeida;Herbert;PTB / Coligação Boa Vista Unida;367;Eleito por QP
;2012;1º Turno;Boa Vista;Vereador;20222;Izenaldo Nascimento Vitorino;Zeninho;PSC / AGORA É A VEZ DO POVO 1;320;Eleito por QP
;2012;1º Turno;Boa Vista;Vereador;14444;Marinezio Almeida Sampaio;Marinezio;PTB / Coligação Boa Vista Unida;277;Eleito por QP
;2012;1º Turno;Boa Vista;Vereador;14333;Jose Fernando Leite Aires;Fernando Aires;PTB / Coligação Boa Vista Unida;263;Eleito por QP
;2012;1º Turno;Boa Vista;Vereador;45222;Carlos Antonio Macedo de Farias;Antonio Macedo;PSDB / Coligação Boa Vista Unida;260;Eleito por QP
;2012;1º Turno;Boa Vista;Vereador;15650;Genilson Pires Gonzaga;Genilson;PMDB / AGORA É A VEZ DO POVO 1;259;Eleito por QP
;2012;1º Turno;Boa Vista;Vereador;45678;Humberto Pereira;Neguinho de Melu;PSDB / Coligação Boa Vista Unida;235;Suplente
;2012;1º Turno;Boa Vista;Vereador;12000;Wellington Ricardo de Alcantara;Wellington;PDT / Coligação Boa Vista Unida;224;Suplente
;2012;1º Turno;Boa Vista;Vereador;13999;Flávio Soares Gomes;Flávio de Paulo;PT / AGORA É A VEZ DO POVO 2;217;Eleito por QP
;2012;1º Turno;Boa Vista;Vereador;45000;Sebastião Pereira Porto;Sebastião Porto;PSDB / Coligação Boa Vista Unida;213;Suplente
;2012;1º Turno;Boa Vista;Vereador;15630;Anderson de Farias Alves;Anderson Farias;PMDB / AGORA É A VEZ DO POVO 1;211;Eleito por média
;2012;1º Turno;Boa Vista;Vereador;15678;Honorato Batista Junior;Honorato Batista;PMDB / AGORA É A VEZ DO POVO 1;192;Suplente
;2012;1º Turno;Boa Vista;Vereador;13456;Joaquim Luiz Meira;Neto Meira;PT / AGORA É A VEZ DO POVO 2;166;Suplente
;2012;1º Turno;Boa Vista;Vereador;15123;Isaac Vitorino Batista de Almeida;Isaac;PMDB / AGORA É A VEZ DO POVO 1;158;Suplente
;2012;1º Turno;Boa Vista;Vereador;45123;Gilvan Pires Gonzaga;Capitão Gilvan;PSDB / Coligação Boa Vista Unida;117;Suplente
;2012;1º Turno;Boa Vista;Vereador;22222;Flavio Alex Farias;Flavio Farias;PR / Coligação Boa Vista Unida;99;Suplente
;2012;1º Turno;Boa Vista;Vereador;40222;Jose Marcio Jovem Pinto;Marcio Pinto;PSB / Coligação Boa Vista Unida;98;Suplente
;2012;1º Turno;Boa Vista;Vereador;20313;Aluizio Marques Trajano;Aluizio;PSC / AGORA É A VEZ DO POVO 1;80;Suplente
;2012;1º Turno;Boa Vista;Vereador;22111;Antonio Correia Filho;Antonio Correia;PR / Coligação Boa Vista Unida;79;Suplente
;2012;1º Turno;Boa Vista;Vereador;13313;Sabrina Cavalcante Pereira de Araujo;Sabrina Pinto;PT / AGORA É A VEZ DO POVO 2;76;Suplente
;2012;1º Turno;Boa Vista;Vereador;20123;Ronaldo Almeida da Silva;Ronaldo Almeida;PSC / AGORA É A VEZ DO POVO 1;65;Suplente
;2012;1º Turno;Boa Vista;Vereador;15111;Francisco Pereira de Almeida;Chico de Lola;PMDB / AGORA É A VEZ DO POVO 1;59;Suplente
;2012;1º Turno;Boa Vista;Vereador;13333;Roberto Barbosa;Roberto Barbosa;PT / AGORA É A VEZ DO POVO 2;57;Suplente
;2012;1º Turno;Boa Vista;Vereador;13000;Djalma Costa Araujo;Djalma Gás;PT / AGORA É A VEZ DO POVO 2;56;Suplente
;2012;1º Turno;Boa Vista;Vereador;55555;Hiram Delmar Gonzaga Leite;Hiram Leite;PSD / AGORA É A VEZ DO POVO 2;46;Suplente
;2012;1º Turno;Boa Vista;Vereador;22345;Paula Rosana Ferreira;Paulinha;PR / Coligação Boa Vista Unida;36;Suplente
;2012;1º Turno;Boa Vista;Vereador;20126;Ualan Costa Pereira;Ualan;PSC / AGORA É A VEZ DO POVO 1;20;Suplente
;2012;1º Turno;Boa Vista;Vereador;13123;Valdeci Pereira Araujo;Valdeci do Pt;PT / AGORA É A VEZ DO POVO 2;18;Suplente
;2012;1º Turno;Boa Vista;Vereador;13111;Alfredo Benedito de Araujo;Alfredo Benedito;PT / AGORA É A VEZ DO POVO 2;16;Suplente
;2012;1º Turno;Boa Vista;Vereador;45333;Iara de Lourdes Pinto Leite;Iara;PSDB / Coligação Boa Vista Unida;15;Suplente
;2012;1º Turno;Boa Vista;Vereador;13244;Pedro Damião Alves Pereira;Pedão;PT / AGORA É A VEZ DO POVO 2;14;Suplente
;2012;1º Turno;Boa Vista;Vereador;15015;Mariana Andrade Batista;Mariana Batista;PMDB / AGORA É A VEZ DO POVO 1;14;Suplente
;2012;1º Turno;Boa Vista;Vereador;15938;Jandira Pereira de Araujo;Jandira;PMDB / AGORA É A VEZ DO POVO 1;12;Suplente
;2012;1º Turno;Boa Vista;Vereador;45999;Elza Cabral Pereira Leite;Elza Leite;PSDB / Coligação Boa Vista Unida;12;Suplente
;2012;1º Turno;Boa Vista;Vereador;45789;Mirta Luciene Vitorino Jovem Oliveira;Mirta;PSDB / Coligação Boa Vista Unida;11;Suplente
;2012;1º Turno;Boa Vista;Vereador;13234;Maria de Fatima Bento Vieira;Fatima Bento;PT / AGORA É A VEZ DO POVO 2;9;Suplente
;2012;1º Turno;Boa Vista;Vereador;14999;Bruna Almeida Soares;Bruna;PTB / Coligação Boa Vista Unida;7;Suplente
;2012;1º Turno;Boa Vista;Vereador;45111;Sunanda Falcão de Almeida;Sunanda;PSDB / Coligação Boa Vista Unida;7;Suplente
;2012;1º Turno;Boa Vista;Vereador;20999;Alanna Thereza de Farias Carvalho;Alanna Umbelino;PSC / AGORA É A VEZ DO POVO 1;6;Suplente
;2012;1º Turno;Boa Vista;Vereador;55666;Cleodon Rodrigues dos Santos;Cleodon Rodrigues;PSD / AGORA É A VEZ DO POVO 2;5;Suplente
;2012;1º Turno;Boa Vista;Vereador;15000;Simão Albino Neto;Simão Albino;PMDB / AGORA É A VEZ DO POVO 1;3;Suplente
;2012;1º Turno;Boa Vista;Vereador;13779;Valdilene Alves da Silva Sousa;Valdilene;PT / AGORA É A VEZ DO POVO 2;0;Suplente
;2012;1º Turno;Boa Vista;Vereador;15691;Ednally de Albuquerque Cruz;Ednally;PMDB / AGORA É A VEZ DO POVO 1;0;Suplente
;2012;1º Turno;Boa Vista;Vereador;13565;Claudete Sousa Silva;Claudete;PT / AGORA É A VEZ DO POVO 2;0;Suplente
;2012;1º Turno;Boa Vista;Vereador;15864;Camila Rakelly Melo de Araujo;Camila Rakelly;PMDB / AGORA É A VEZ DO POVO 1;0;Suplente
;2012;1º Turno;Boa Vista;Vereador;55000;Adriana Maria de Araujo Barbosa;Adriana;PSD / AGORA É A VEZ DO POVO 2;0;Suplente
;2012;1º Turno;Bom Jesus;Prefeito;45;Roberto Bandeira de Melo Barbosa;Roberto Baima;PSDB / AGORA É A VEZ DO POVO;1177;Eleito
;2012;1º Turno;Bom Jesus;Prefeito;43;Evandro Gonçalves de Brito;Evandro Brito;PV / BOM JESUS QUE O POVO QUER;0;Não eleito
;2012;1º Turno;Bom Jesus;Vereador;14612;Elizaneide de Souza Moreira;Neidinha;PTB / BOM JESUS QUE O POVO QUER;214;Eleito por QP
;2012;1º Turno;Bom Jesus;Vereador;45600;Francisca Gonçalves da Silva;Neide;PSDB / AGORA É A VEZ DO POVO;210;Eleito por QP
;2012;1º Turno;Bom Jesus;Vereador;11111;Tomaz Duarte Neto;Tomaz;PP / AGORA É A VEZ DO POVO;187;Eleito por QP
;2012;1º Turno;Bom Jesus;Vereador;43555;João Melquiades de Freitas;João Melquiades;PV / BOM JESUS QUE O POVO QUER;184;Eleito por QP
;2012;1º Turno;Bom Jesus;Vereador;14521;Espedito Roberio Tomaz Ricarte;Roberio;PTB / BOM JESUS QUE O POVO QUER;179;Eleito por QP
;2012;1º Turno;Bom Jesus;Vereador;17601;Evandro dos Santos Souza;Evandro Abel;PSL / BOM JESUS QUE O POVO QUER;151;Eleito por QP
;2012;1º Turno;Bom Jesus;Vereador;45678;Manoel Tomaz Fernandes;Neco de Chica;PSDB / AGORA É A VEZ DO POVO;145;Eleito por QP
;2012;1º Turno;Bom Jesus;Vereador;14444;Americo Vespucio Furtado Pereira;Americo;PTB / BOM JESUS QUE O POVO QUER;124;Eleito por QP
;2012;1º Turno;Bom Jesus;Vereador;13456;Tito Libio Dias;Tito Libio;PT / BOM JESUS QUE O POVO QUER;123;Eleito por média
;2012;1º Turno;Bom Jesus;Vereador;14123;Neonizete Nunes de Arruda;Neó;PTB / BOM JESUS QUE O POVO QUER;103;Suplente
;2012;1º Turno;Bom Jesus;Vereador;13222;Jose Dias Neto;Zé Nenzin;PT / BOM JESUS QUE O POVO QUER;100;Suplente
;2012;1º Turno;Bom Jesus;Vereador;45123;João Felix Avelino;João Felix;PSDB / AGORA É A VEZ DO POVO;87;Suplente
;2012;1º Turno;Bom Jesus;Vereador;14558;Jose Saturnino Pereira;Zé Rufino;PTB / BOM JESUS QUE O POVO QUER;84;Suplente
;2012;1º Turno;Bom Jesus;Vereador;45601;Paulo Sergio Dantas Melo Rolim;Paulo de Boscão;PSDB / AGORA É A VEZ DO POVO;84;Suplente
;2012;1º Turno;Bom Jesus;Vereador;14222;Marcilon Gonçalves Holanda;Marcilon;PTB / BOM JESUS QUE O POVO QUER;83;Suplente
;2012;1º Turno;Bom Jesus;Vereador;14568;Edjalma Felix Oliveira;Lula;PTB / BOM JESUS QUE O POVO QUER;82;Suplente
;2012;1º Turno;Bom Jesus;Vereador;45607;Sonia Maria Bezerra da Silva;Sonia de Didi;PSDB / AGORA É A VEZ DO POVO;46;Suplente
;2012;1º Turno;Bom Jesus;Vereador;14244;Francisco Nailson Pereira Leite;Railson;PTB / BOM JESUS QUE O POVO QUER;23;Suplente
;2012;1º Turno;Bom Jesus;Vereador;45603;José Dantas Ferreira;Zirlo do Cacaré;PSDB / AGORA É A VEZ DO POVO;11;Suplente
;2012;1º Turno;Bom Jesus;Vereador;43001;Maria de Lourdes Caetano Brito;Lourdes de Zé Ari;PV / BOM JESUS QUE O POVO QUER;0;Suplente
;2012;1º Turno;Bom Jesus;Vereador;17000;Maria Lourdes Gonçalves Aquino;Lourdes de Valdemar;PSL / BOM JESUS QUE O POVO QUER;0;Suplente
;2012;1º Turno;Bom Jesus;Vereador;43000;Ilza Gonçalves;Ilza de Bosco;PV / BOM JESUS QUE O POVO QUER;0;Suplente
;2012;1º Turno;Bom Jesus;Vereador;13333;Francisco Jairo Anacleto Estrela;Jairo Estrela;PT / BOM JESUS QUE O POVO QUER;0;Suplente
;2012;1º Turno;Bom Jesus;Vereador;43002;Maria Damiana Alecrim Abel;Damiana de Américo;PV / BOM JESUS QUE O POVO QUER;0;Suplente
;2012;1º Turno;Bom Sucesso;Prefeito;20;Ivaldo Washington de Lima;Dr Ivaldo;PSC / UNIDOS REFAZENDO BOM SUCESSO;1964;Eleito
;2012;1º Turno;Bom Sucesso;Prefeito;25;Ricardo Cavalcante Oliveira Patricio de Figueiredo;Ricardo;DEM / COMPROMISSO COM O POVO;1793;Não eleito
;2012;1º Turno;Bom Sucesso;Vereador;10456;Rudi Leide Teixeira Diniz Lima;Rudi Leide;PRB / COMPROMISSO COM O POVO;415;Eleito por QP
;2012;1º Turno;Bom Sucesso;Vereador;20000;Jucicleide Ferreira de Andrade;Cleidinho;PSC / UNIDOS REFAZENDO BOM SUCESSO I;338;Eleito por QP
;2012;1º Turno;Bom Sucesso;Vereador;15607;Francisco Batista de Lima;Sobrinho;PMDB / UNIDOS REFAZENDO BOM SUCESSO;337;Não eleito
;2012;1º Turno;Bom Sucesso;Vereador;20123;George Wanderley de Meneses;George;PSC / UNIDOS REFAZENDO BOM SUCESSO I;327;Eleito por QP
;2012;1º Turno;Bom Sucesso;Vereador;25602;Francisco Alves Teixeira;Novo Teixeira;DEM / COMPROMISSO COM O POVO;298;Eleito por QP
;2012;1º Turno;Bom Sucesso;Vereador;70000;Caubi Pereira Alves;Caubi;PT do B / UNIDOS REFAZENDO BOM SUCESSO I;277;Eleito por QP
;2012;1º Turno;Bom Sucesso;Vereador;23333;Benedito Vieira de Oliveira;Bené;PPS / UNIDOS REFAZENDO BOM SUCESSO I;241;Eleito por QP
;2012;1º Turno;Bom Sucesso;Vereador;25610;Gilberto Caetano de Andrade;Gilberto Caetano;DEM / COMPROMISSO COM O POVO;240;Eleito por QP
;2012;1º Turno;Bom Sucesso;Vereador;13456;Benedito Torres Filho;Benedito Filho;PT / UNIDOS REFAZENDO BOM SUCESSO I;239;Eleito por média
;2012;1º Turno;Bom Sucesso;Vereador;45678;Ivonete Felix de Sousa;Ivonete;PSDB / UNIDOS REFAZENDO BOM SUCESSO I;232;Suplente
;2012;1º Turno;Bom Sucesso;Vereador;25111;Raimundo Laci de Abrantes;Laci Abrantes;DEM / COMPROMISSO COM O POVO;173;Eleito por média
;2012;1º Turno;Bom Sucesso;Vereador;33456;Luizete Gomes de Lima Nunes;Beta Nunes;PMN / UNIDOS REFAZENDO BOM SUCESSO I;169;Suplente
